sal_code_2021,sal_name_2021
SAL30810,Darlington (Qld)
SAL30811,Darr Creek
SAL30812,Darra
SAL30813,Darts Creek
SAL30814,Dauan Island
SAL30815,Daveson
SAL30816,Dayboro
SAL30817,Daymar
SAL30818,Deagon
SAL30819,Deception Bay
SAL30820,Dedin
SAL30821,Deebing Heights
SAL30822,Deep Creek (Qld)
SAL30823,Deepwater (Qld)
SAL30824,Deeragun
SAL30825,Deeral
SAL30826,Degarra
SAL30827,Degilbo
SAL30828,Delan
SAL30829,Delaneys Creek
SAL30830,Depot Hill
SAL30831,Derri Derra
SAL30832,Derrymore
SAL30833,Desailly
SAL30834,Deuchar
SAL30835,Devereux Creek
SAL30836,Devon Park (Qld)
SAL30837,Diamantina Lakes
SAL30838,Diamond Valley
SAL30839,Diamondvale
SAL30840,Diamondy
SAL30841,Dicky Beach
SAL30842,Didcot
SAL30843,Diddillibah
SAL30844,Diglum
SAL30845,Dimbulah
SAL30846,Dingo
SAL30847,Dingo Beach
SAL30848,Dingo Pocket
SAL30849,Dinmore
SAL30850,Dirnbir
SAL30851,Dirranbandi
SAL30852,Dittmer
SAL30853,Diwan
SAL30854,Dixalea
SAL30855,Dixie (Qld)
SAL30856,Djarawong
SAL30857,Djiru
SAL30858,Djuan
SAL30859,Doctor Creek
SAL30860,Dolphin Heads
SAL30861,Domville
SAL30862,Donnybrook (Qld)
SAL30863,Doolandella
SAL30864,Doolbi
SAL30865,Doomadgee
SAL30866,Doonan
SAL30867,Doongul
SAL30868,Dotswood
SAL30869,Doughboy
SAL30870,Douglas (Toowoomba - Qld)
SAL30871,Douglas (Townsville - Qld)
SAL30872,Dowar Islet
SAL30873,Downsfield
SAL30874,Dows Creek
SAL30875,Draper
SAL30876,Drayton
SAL30877,Drewvale
SAL30878,Drillham
SAL30879,Drillham South
SAL30880,Drinan
SAL30881,Dromedary (Qld)
SAL30882,Duaringa
SAL30883,Duchess
SAL30884,Duckinwilla
SAL30885,Ducklo
SAL30886,Dugandan
SAL30887,Duingal
SAL30888,Dulacca
SAL30889,Dulong
SAL30890,Dululu
SAL30891,Dumbleton
SAL30892,Dumgree
SAL30893,Dumpy Creek
SAL30894,Dundarrah
SAL30895,Dundas (Qld)
SAL30896,Dundathu
SAL30897,Dundowran
SAL30898,Dundowran Beach
SAL30899,Dunk
SAL30900,Dunkeld (Qld)
SAL30901,Dunmora
SAL30902,Dunmore (Qld)
SAL30903,Dunnrock
SAL30904,Dunwich
SAL30905,Durack (Qld)
SAL30906,Durah
SAL30907,Durham
SAL30908,Durham Downs
SAL30909,Durong
SAL30910,Dutton Park
SAL30911,Dutton River
SAL30912,Dykehead
SAL30913,Dysart (Qld)
SAL30914,Eagle Farm
SAL30915,Eagleby
SAL30916,Eaglefield
SAL30917,Earlville
SAL30918,East Barron
SAL30919,East Brisbane
SAL30920,East Cooyar
SAL30921,East Creek
SAL30922,East Deep Creek
SAL30923,East End
SAL30924,East Feluga
SAL30925,East Greenmount
SAL30926,East Haldon
SAL30927,East Innisfail
SAL30928,East Ipswich
SAL30929,East Mackay
SAL30930,East Nanango
SAL30931,East Palmerston
SAL30932,East Russell
SAL30933,East Toowoomba
SAL30934,East Trinity
SAL30935,Eastern Heights
SAL30936,Eaton (Qld)
SAL30937,Eatons Hill
SAL30938,Ebbw Vale
SAL30939,Ebenezer (Qld)
SAL30940,Edens Landing
SAL30941,Edge Hill
SAL30942,Edmonton
SAL30943,Edward River
SAL30944,Eerwah Vale
SAL30945,Egypt
SAL30946,Eidsvold
SAL30947,Eidsvold East
SAL30948,Eidsvold West
SAL30949,Eight Mile Creek (Qld)
SAL30950,Eight Mile Plains
SAL30951,Eimeo
SAL30952,Einasleigh
SAL30953,El Arish
SAL30954,Elaman Creek
SAL30955,Elanora
SAL30956,Elbow Valley
SAL30957,Electra
SAL30958,Elgin (Qld)
SAL30959,Elgin Vale
SAL30960,Eli Waters
SAL30961,Elimbah
SAL30962,Ellangowan (Qld)
SAL30963,Ellen Grove
SAL30964,Ellerbeck
SAL30965,Ellesmere
SAL30966,Ellinjaa
SAL30967,Ellinthorp
SAL30968,Elliott (Qld)
SAL30969,Elliott Heads
SAL30970,Ellis Beach
SAL30971,Elphinstone (Isaac - Qld)
SAL30972,Elphinstone (Toowoomba - Qld)
SAL30973,Emerald (Qld)
SAL30974,Emu Creek (Qld)
SAL30975,Emu Park
SAL30976,Emu Vale
SAL30977,England Creek
SAL30978,Enoggera
SAL30979,Enoggera Reservoir
SAL30980,Epsom (Qld)
SAL30981,Erakala
SAL30982,Eromanga
SAL30983,Erub Island
SAL30984,Esk (Qld)
SAL30985,Eskdale (Qld)
SAL30986,Esmeralda
SAL30987,Etna Creek
SAL30988,Eton
SAL30989,Etty Bay
SAL30990,Eubenangee
SAL30991,Eudlo
SAL30992,Eukey
SAL30993,Euleilah
SAL30994,Eulo
SAL30995,Eumamurrin
SAL30996,Eumundi
SAL30997,Eungella (Qld)
SAL30998,Eungella Dam
SAL30999,Eungella Hinterland
SAL31000,Euramo
SAL31001,Eureka (Qld)
SAL31002,Eurella
SAL31003,Eurimbula
SAL31004,Eurombah
SAL31005,Eurong
SAL31006,Euthulla
SAL31007,Evans Landing
SAL31008,Evanslea
SAL31009,Evelyn
SAL31010,Evergreen
SAL31011,Everton Hills
SAL31012,Everton Park
SAL31013,Fairdale
SAL31014,Fairfield (Qld)
SAL31015,Fairney View
SAL31016,Fairy Bower
SAL31017,Fairyland
SAL31018,Fairymead
SAL31019,Farleigh
SAL31020,Farnborough
SAL31021,Farnsfield
SAL31022,Farrars Creek
SAL31023,Fassifern (Qld)
SAL31024,Fassifern Valley
SAL31025,Federal (Qld)
SAL31026,Felton
SAL31027,Felton South
SAL31028,Feluga
SAL31029,Ferney
SAL31030,Fernvale (Qld)
SAL31031,Ferny Glen
SAL31032,Ferny Grove
SAL31033,Ferny Hills
SAL31034,Ficks Crossing
SAL31035,Fielding
SAL31036,Fifteen Mile
SAL31037,Fig Tree Pocket
SAL31038,Finch Hatton
SAL31039,Finlayvale
SAL31040,Finnie
SAL31041,Fisher (Qld)
SAL31042,Fishermans Pocket
SAL31043,Fishery Falls
SAL31044,Fitzgerald Creek
SAL31045,Fitzgibbon
SAL31046,Fitzroy Island
SAL31047,Flagstone
SAL31048,Flagstone Creek
SAL31049,Flametree
SAL31050,Flaxton
SAL31051,Fletcher (Qld)
SAL31052,Fletcher Creek
SAL31053,Fleurbaix
SAL31054,Flinders View
SAL31055,Flinton
SAL31056,Florence Bay
SAL31057,Flying Fish Point
SAL31058,Flying Fox (Qld)
SAL31059,Fordsdale
SAL31060,Foreshores
SAL31061,Forest Creek
SAL31062,Forest Glen (Qld)
SAL31063,Forest Hill (Qld)
SAL31064,Forest Lake
SAL31065,Forest Ridge
SAL31066,Forest Springs
SAL31067,Forestdale
SAL31068,Foresthome
SAL31069,Forestvale
SAL31070,Fork Lagoons
SAL31071,Formartin
SAL31072,Forrest Beach (Qld)
SAL31073,Forsayth
SAL31074,Fortitude Valley
SAL31075,Forty Mile
SAL31076,Fossilbrook
SAL31077,Foulden
SAL31078,Four Ways
SAL31079,Foxdale
SAL31080,Frankfield
SAL31081,Fraser Island
SAL31082,Frazerview
SAL31083,Fredericksfield
SAL31084,Freestone
SAL31085,Frenches Creek
SAL31086,Frenchville
SAL31087,Freshwater (Qld)
SAL31088,Freshwater Point
SAL31089,Friday Pocket
SAL31090,Fulham (Qld)
SAL31091,Gadgarra
SAL31092,Gaeta
SAL31093,Gailes
SAL31094,Gainsford
SAL31095,Gairloch
SAL31096,Gamboola
SAL31097,Gangalidda
SAL31098,Garbutt
SAL31099,Gargett
SAL31100,Garnant
SAL31101,Garners Beach
SAL31102,Garradunga
SAL31103,Garrawalt
SAL31104,Gatton
SAL31105,Gaven
SAL31106,Gayndah
SAL31107,Gaythorne
SAL31108,Geebung
SAL31109,Geham
SAL31110,Gemini Mountains
SAL31111,Georgetown (Qld)
SAL31112,Georgina (Qld)
SAL31113,Germantown (Qld)
SAL31114,Gheerulla
SAL31115,Ghinghinda
SAL31116,Gidya
SAL31117,Gigoomgan
SAL31118,Gilbert River
SAL31119,Gilberton (Etheridge - Qld)
SAL31120,Gilberton (Gold Coast - Qld)
SAL31121,Gilla
SAL31122,Gilldora
SAL31123,Gilston
SAL31124,Gin Gin (Qld)
SAL31125,Gindie
SAL31126,Gindoran
SAL31127,Ginoondan
SAL31128,Girraween (Qld)
SAL31129,Giru
SAL31130,Givelda
SAL31131,Gladfield (Qld)
SAL31132,Gladstone Central
SAL31133,Gladstone Harbour
SAL31134,Glamorgan Vale
SAL31135,Glan Devon
SAL31136,Glanmire (Qld)
SAL31137,Glass House Mountains
SAL31138,Glastonbury
SAL31139,Glebe (Qld)
SAL31140,Glen Allyn
SAL31141,Glen Aplin
SAL31142,Glen Boughton
SAL31143,Glen Cairn
SAL31144,Glen Echo
SAL31145,Glen Eden
SAL31146,Glen Esk
SAL31147,Glen Isla
SAL31148,Glen Niven
SAL31149,Glen Russell
SAL31150,Glen Ruth
SAL31151,Glenarbon
SAL31152,Glenaubyn
SAL31153,Glenaven
SAL31154,Glenbar
SAL31155,Glencoe (Qld)
SAL31156,Glendale (Qld)
SAL31157,Glenden
SAL31158,Gleneagle
SAL31159,Glenella
SAL31160,Glenfern (Qld)
SAL31161,Glengallan
SAL31162,Glenhaughton
SAL31163,Glenlee (Qld)
SAL31164,Glenleigh
SAL31165,Glenlogan
SAL31166,Glenlyon (Qld)
SAL31167,Glenmoral
SAL31168,Glenmorgan
SAL31169,Glenorchy (Qld)
SAL31170,Glenore Grove
SAL31171,Glenrae
SAL31172,Glenrock (Qld)
SAL31173,Glenroy (Qld)
SAL31174,Glenvale
SAL31175,Glenview
SAL31176,Glenwood (Qld)
SAL31177,Godwin Beach
SAL31178,Gogango
SAL31179,Golden Beach (Qld)
SAL31180,Golden Fleece
SAL31181,Goldfields
SAL31182,Goldsborough (Qld)
SAL31183,Gooburrum
SAL31184,Good Night
SAL31185,Goodar
SAL31186,Goodger
SAL31187,Goodna
SAL31188,Goodwood (Qld)
SAL31189,Googa Creek
SAL31190,Goolboo
SAL31191,Goolman
SAL31192,Goomally
SAL31193,Goombi
SAL31194,Goomboorian
SAL31195,Goombungee
SAL31196,Goomburra
SAL31197,Goomeri
SAL31198,Goomeribong
SAL31199,Goondi
SAL31200,Goondi Bend
SAL31201,Goondi Hill
SAL31202,Goondiwindi
SAL31203,Goorganga Creek
SAL31204,Goorganga Plains
SAL31205,Gooroolba
SAL31206,Gootchie
SAL31207,Goovigen
SAL31208,Goowarra
SAL31209,Goranba
SAL31210,Gordon Park
SAL31211,Gordonbrook
SAL31212,Gordonstone
SAL31213,Gordonvale
SAL31214,Gore
SAL31215,Gowrie Junction
SAL31216,Gowrie Little Plain
SAL31217,Gowrie Mountain
SAL31218,Gowrie Station
SAL31219,Gracemere
SAL31220,Graceville
SAL31221,Grahams Creek
SAL31222,Granadilla
SAL31223,Grand Secret
SAL31224,Grandchester
SAL31225,Grange (Qld)
SAL31226,Granite Vale
SAL31227,Grantham
SAL31228,Granville (Qld)
SAL31229,Grapetree
SAL31230,Grassdale (Qld)
SAL31231,Grasstree Beach
SAL31232,Grays Gate
SAL31233,Great Sandy Strait
SAL31234,Green Hill
SAL31235,Green Island
SAL31236,Greenbank
SAL31237,Greenlake
SAL31238,Greenlands (Qld)
SAL31239,Greenmount (Mackay - Qld)
SAL31240,Greenmount (Toowoomba - Qld)
SAL31241,Greens Creek (Qld)
SAL31242,Greenslopes
SAL31243,Greenswamp
SAL31244,Greenup
SAL31245,Greenvale (Qld)
SAL31246,Greenview
SAL31247,Greenwood (Qld)
SAL31248,Gregors Creek
SAL31249,Gregory (Qld)
SAL31250,Gregory River (Bundaberg - Qld)
SAL31251,Gregory River (Whitsunday - Qld)
SAL31252,Greycliffe
SAL31253,Greymare
SAL31254,Griffin
SAL31255,Groganville
SAL31256,Groomsville
SAL31257,Groper Creek
SAL31258,Grosmont
SAL31259,Grosvenor
SAL31260,Guanaba
SAL31261,Guijar Islet
SAL31262,Gulf Of Carpentaria
SAL31263,Gulliver
SAL31264,Gulngai
SAL31265,Guluguba
SAL31266,Gumdale
SAL31267,Gumlow
SAL31268,Gumlu
SAL31269,Gunalda
SAL31270,Gundiah
SAL31271,Gungaloon
SAL31272,Gunnawarra
SAL31273,Gunnewin
SAL31274,Gunpowder
SAL31275,Gunyarra
SAL31276,Gurgeena
SAL31277,Gurulmundi
SAL31278,Guthalungra
SAL31279,Gwambegwine
SAL31280,Gympie
SAL31281,Habana
SAL31282,Haden
SAL31283,Haigslea
SAL31284,Hail Creek
SAL31285,Haliday Bay
SAL31286,Halifax
SAL31287,Halliford
SAL31288,Haly Creek
SAL31289,Hamilton (Qld)
SAL31290,Hamilton Creek
SAL31291,Hamilton Plains
SAL31292,Hampden (Qld)
SAL31293,Hampton (Qld)
SAL31294,Hannaford
SAL31295,Happy Valley (Qld)
SAL31296,Harlaxton
SAL31297,Harlin
SAL31298,Harrami
SAL31299,Harriet
SAL31300,Harristown
SAL31301,Harrisville
SAL31302,Hatton Vale
SAL31303,Hawkins Creek
SAL31304,Hawkwood
SAL31305,Hawthorne
SAL31306,Hay Point
SAL31307,Hazeldean
SAL31308,Hazledean
SAL31309,Headington Hill
SAL31310,Healy
SAL31311,Heathwood
SAL31312,Heatley
SAL31313,Hebel
SAL31314,Helens Hill
SAL31315,Helensvale
SAL31316,Helidon
SAL31317,Helidon Spa
SAL31318,Hemmant
SAL31319,Hendon (Qld)
SAL31320,Hendra
SAL31321,Herberton
SAL31322,Heritage Park
SAL31323,Hermit Park
SAL31324,Herston
SAL31325,Hervey Range
SAL31326,Hibernia
SAL31327,Hidden Valley (Qld)
SAL31328,Hideaway Bay
SAL31329,Highbury (Qld)
SAL31330,Highfields (Qld)
SAL31331,Highgate Hill
SAL31332,Highgrove
SAL31333,Highland Park
SAL31334,Highland Plains (Maranoa - Qld)
SAL31335,Highland Plains (Toowoomba - Qld)
SAL31336,Highvale
SAL31337,Highworth
SAL31338,Hillcrest (Qld)
SAL31339,Hillview
SAL31340,Hinchinbrook (Qld)
SAL31341,Hirstglen
SAL31342,Hivesville
SAL31343,Hodgleigh
SAL31344,Hodgson
SAL31345,Hodgson Vale
SAL31346,Holland Park
SAL31347,Holland Park West
SAL31348,Holloways Beach
SAL31349,Hollywell
SAL31350,Holmview
SAL31351,Holroyd River
SAL31352,Home Hill
SAL31353,Homebush (Qld)
SAL31354,Homestead
SAL31355,Hookswood
SAL31356,Hope Island
SAL31357,Hope Vale
SAL31358,Hopeland (Qld)
SAL31359,Horn
SAL31360,Horse Camp
SAL31361,Horse Creek
SAL31362,Horseshoe Bay
SAL31363,Horseshoe Lagoon
SAL31364,Horton
SAL31365,Howard
SAL31366,Howitt
SAL31367,Hoya
SAL31368,Hudson
SAL31369,Hughenden
SAL31370,Hull Heads
SAL31371,Humboldt
SAL31372,Humeburn
SAL31373,Humphery
SAL31374,Hunchy
SAL31375,Hungerford (Qld)
SAL31376,Hurricane
SAL31377,Hutton Creek
SAL31378,Hyde Park (Qld)
SAL31379,Iama Island
SAL31380,Idalia
SAL31381,Ideraway
SAL31382,Ilbilbie
SAL31383,Ilfracombe
SAL31384,Ilkley
SAL31385,Illinbah
SAL31386,Image Flat
SAL31387,Imbil
SAL31388,Inala
SAL31389,Indooroopilly
SAL31390,Ingham
SAL31391,Inglestone
SAL31392,Inglewood (Qld)
SAL31393,Ingoldsby
SAL31394,Injinoo
SAL31395,Injune
SAL31396,Inkerman (Qld)
SAL31397,Innes Park
SAL31398,Innisfail
SAL31399,Innisfail Estate
SAL31400,Innisplain
SAL31401,Innot Hot Springs
SAL31402,Inskip
SAL31403,Inverlaw
SAL31404,Inverness
SAL31405,Ipswich
SAL31406,Iredale
SAL31407,Iron Range
SAL31408,Ironbark (Qld)
SAL31409,Irongate
SAL31410,Ironpot (Livingstone - Qld)
SAL31411,Ironpot (South Burnett - Qld)
SAL31412,Irvinebank
SAL31413,Irvingdale
SAL31414,Isis Central
SAL31415,Isis River
SAL31416,Isisford
SAL31417,Isla
SAL31418,Island Plantation
SAL31419,Iveragh
SAL31420,Ivory Creek
SAL31421,Jackson
SAL31422,Jackson North
SAL31423,Jackson South
SAL31424,Jacobs Well
SAL31425,Jaffa
SAL31426,Jaggan
SAL31427,Jambin
SAL31428,Jamboree Heights
SAL31429,Jandowae
SAL31430,Japoonvale
SAL31431,Jardine
SAL31432,Jardine River
SAL31433,Jarra Creek
SAL31434,Jarvisfield
SAL31435,Jeebropilly
SAL31436,Jellinbah
SAL31437,Jensen
SAL31438,Jericho (Qld)
SAL31439,Jerona
SAL31440,Jimboomba
SAL31441,Jimbour East
SAL31442,Jimbour West
SAL31443,Jimna
SAL31444,Jindalee (Qld)
SAL31445,Jinghi
SAL31446,Jobs Gate
SAL31447,Johnsons Hill
SAL31448,Johnstown
SAL31449,Jollys Lookout
SAL31450,Jondaryan
SAL31451,Jones Gully
SAL31452,Jones Hill
SAL31453,Josephville
SAL31454,Joskeleigh
SAL31455,Joyner
SAL31456,Jubilee Heights
SAL31457,Jubilee Pocket
SAL31458,Julago
SAL31459,Julatten
SAL31460,Julia Creek
SAL31461,Junabee
SAL31462,Junction View
SAL31463,Jundah
SAL31464,Kaban
SAL31465,Kabra
SAL31466,Kagaru
SAL31467,Kaimkillenbun
SAL31468,Kairabah
SAL31469,Kairi
SAL31470,Kalapa
SAL31471,Kalbar
SAL31472,Kalinga
SAL31473,Kalkadoon
SAL31474,Kalkie
SAL31475,Kallangur
SAL31476,Kalpowar
SAL31477,Kalunga
SAL31478,Kamerunga
SAL31479,Kandanga
SAL31480,Kandanga Creek
SAL31481,Kangaroo Point (Qld)
SAL31482,Kanigan
SAL31483,Kanimbla (Qld)
SAL31484,Kapaldo
SAL31485,Karalee
SAL31486,Karana Downs
SAL31487,Karara
SAL31488,Karawatha
SAL31489,Karrabin
SAL31490,Karragarra Island
SAL31491,Karron
SAL31492,Karumba
SAL31493,Kawana
SAL31494,Kawl Kawl
SAL31495,Kawungan
SAL31496,Kearneys Spring
SAL31497,Kedron
SAL31498,Kelsey Creek
SAL31499,Kelso (Qld)
SAL31500,Kelvin Grove
SAL31501,Kelvinhaugh
SAL31502,Kemmis
SAL31503,Kenilworth
SAL31504,Kenmore
SAL31505,Kenmore Hills
SAL31506,Kennedy
SAL31507,Kensington (Qld)
SAL31508,Kensington Grove
SAL31509,Kents Lagoon
SAL31510,Kents Pocket
SAL31511,Kentville
SAL31512,Keperra
SAL31513,Kepnock
SAL31514,Keppel Sands
SAL31515,Keriri Island
SAL31516,Kerry
SAL31517,Kewarra Beach
SAL31518,Keysland
SAL31519,Kholo
SAL31520,Khosh Bulduk
SAL31521,Kia Ora (Qld)
SAL31522,Kiamba
SAL31523,Kianga (Qld)
SAL31524,Kidaman Creek
SAL31525,Kiels Mountain
SAL31526,Kilbirnie
SAL31527,Kilcoy
SAL31528,Kilcummin
SAL31529,Kilkivan
SAL31530,Killaloe
SAL31531,Killarney (Qld)
SAL31532,Kilmorey Falls
SAL31533,Kimberley (Qld)
SAL31534,Kin Kin
SAL31535,Kin Kora
SAL31536,Kinbombi
SAL31537,Kinchant Dam
SAL31538,Kincora
SAL31539,Kindon
SAL31540,King Scrub
SAL31541,Kingaham
SAL31542,Kingaroy
SAL31543,Kings Beach
SAL31544,Kings Creek
SAL31545,Kings Siding
SAL31546,Kingsholme
SAL31547,Kingsthorpe
SAL31548,Kingston (Qld)
SAL31549,Kinka Beach
SAL31550,Kinkuna
SAL31551,Kinleymore
SAL31552,Kinnoul
SAL31553,Kioma
SAL31554,Kippa-Ring
SAL31555,Kirknie
SAL31556,Kirkwood
SAL31557,Kirrama
SAL31558,Kirwan
SAL31559,Kitoba
SAL31560,Kleinton
SAL31561,Knapp Creek
SAL31562,Koah
SAL31563,Kobble Creek
SAL31564,Kogan
SAL31565,Kokotungo
SAL31566,Kolonga
SAL31567,Koombooloomba
SAL31568,Koongal
SAL31569,Kooralbyn
SAL31570,Kooralgin
SAL31571,Kooringal (Qld)
SAL31572,Kooroomool
SAL31573,Kooroongarra
SAL31574,Koumala
SAL31575,Kowanyama
SAL31576,Kowguran
SAL31577,Kragra
SAL31578,Kulangoor
SAL31579,Kulgun
SAL31580,Kullogum
SAL31581,Kulpi
SAL31582,Kuluin
SAL31583,Kumbarilla
SAL31584,Kumbia
SAL31585,Kunda Park
SAL31586,Kunioon
SAL31587,Kunwarara
SAL31588,Kuraby
SAL31589,Kuranda
SAL31590,Kureelpa
SAL31591,Kureen
SAL31592,Kuridala
SAL31593,Kurrimine Beach
SAL31594,Kurrowah
SAL31595,Kurumbul
SAL31596,Kurwongbah
SAL31597,Kuttabul
SAL31598,Kybong
SAL31599,Kynuna
SAL31600,Kyoomba
SAL31601,Labrador
SAL31602,Laceys Creek
SAL31603,Laglan
SAL31604,Lagoon Pocket
SAL31605,Laguna Quays
SAL31606,Laidley
SAL31607,Laidley Creek West
SAL31608,Laidley Heights
SAL31609,Laidley North
SAL31610,Laidley South
SAL31611,Lake Barrine
SAL31612,Lake Borumba
SAL31613,Lake Clarendon
SAL31614,Lake Eacham
SAL31615,Lake Macdonald
SAL31616,Lake Manchester
SAL31617,Lake Mary
SAL31618,Lake Monduran
SAL31619,Lake Proserpine
SAL31620,Lake Tinaroo
SAL31621,Lake Wivenhoe
SAL31622,Lakefield
SAL31623,Lakeland
SAL31624,Lakes Creek
SAL31625,Lakeside
SAL31626,Lamb Island
SAL31627,Lamb Range
SAL31628,Lamington (Qld)
SAL31629,Lammermoor
SAL31630,Landers Shoot
SAL31631,Landsborough (Qld)
SAL31632,Lanefield
SAL31633,Langlands
SAL31634,Langlo
SAL31635,Langshaw
SAL31636,Lannercost
SAL31637,Lansdowne (Qld)
SAL31638,Lanskey
SAL31639,Larapinta (Qld)
SAL31640,Laravale
SAL31641,Lark Hill
SAL31642,Laura (Qld)
SAL31643,Lavelle
SAL31644,Lawes
SAL31645,Lawgi Dawes
SAL31646,Lawn Hill
SAL31647,Lawnton
SAL31648,Leafdale
SAL31649,Lefthand Branch
SAL31650,Leichhardt (Qld)
SAL31651,Lemontree
SAL31652,Leslie
SAL31653,Leslie Dam
SAL31654,Lethebrook
SAL31655,Leyburn
SAL31656,Leydens Hill
SAL31657,Lilydale (Qld)
SAL31658,Lilyvale (Central Highlands - Qld)
SAL31659,Lilyvale (Toowoomba - Qld)
SAL31660,Limestone (Qld)
SAL31661,Limestone Creek
SAL31662,Limestone Ridges
SAL31663,Limevale
SAL31664,Linden (Qld)
SAL31665,Linthorpe
SAL31666,Linville
SAL31667,Little Mountain
SAL31668,Little Mulgrave
SAL31669,Lizard
SAL31670,Llanarth (Qld)
SAL31671,Loch Lomond
SAL31672,Lochington
SAL31673,Lockhart River
SAL31674,Lockrose
SAL31675,Lockyer (Qld)
SAL31676,Lockyer Waters
SAL31677,Logan Central
SAL31678,Logan Reserve
SAL31679,Logan Village
SAL31680,Loganholme
SAL31681,Loganlea
SAL31682,Lonesome Creek
SAL31683,Long Flat (Qld)
SAL31684,Long Pocket
SAL31685,Longreach (Qld)
SAL31686,Lota
SAL31687,Lotus Creek
SAL31688,Low Isles
SAL31689,Lower Beechmont
SAL31690,Lower Cowley
SAL31691,Lower Cressbrook
SAL31692,Lower Daintree
SAL31693,Lower Mount Walker
SAL31694,Lower Tenthill
SAL31695,Lower Tully
SAL31696,Lower Wonga
SAL31697,Lowesby
SAL31698,Lowestoff
SAL31699,Lowmead
SAL31700,Lowood
SAL31701,Lucinda
SAL31702,Lumeah (Qld)
SAL31703,Lumholtz
SAL31704,Lundavra
SAL31705,Luscombe
SAL31706,Lutwyche
SAL31707,Lynam
SAL31708,Lyndhurst (Qld)
SAL31709,Lyndside
SAL31710,Lyons (Qld)
SAL31711,Lyra
SAL31712,Lytton
SAL31713,Ma Ma Creek
SAL31714,Maadi
SAL31715,Maalan
SAL31716,Maaroom
SAL31717,Mabuiag Island
SAL31718,Macalister
SAL31719,Macalister Range
SAL31720,Macfarlane
SAL31721,Macgregor (Qld)
SAL31722,Machans Beach
SAL31723,Machine Creek
SAL31724,Mackay
SAL31725,Mackay Harbour
SAL31726,Mackenzie (Brisbane - Qld)
SAL31727,Mackenzie (Central Highlands - Qld)
SAL31728,Mackenzie River
SAL31729,Macknade
SAL31730,Maclagan
SAL31731,Macleay Island
SAL31732,Magnolia
SAL31733,Maidenhead
SAL31734,Maidenwell
SAL31735,Main Beach
SAL31736,Majors Creek (Qld)
SAL31737,Malanda
SAL31738,Malarga
SAL31739,Maleny
SAL31740,Malling
SAL31741,Malmoe
SAL31742,Malpas-Trenton
SAL31743,Malu
SAL31744,Mamu
SAL31745,Manapouri
SAL31746,Mandalay
SAL31747,Mango Hill
SAL31748,Manly (Qld)
SAL31749,Manly West
SAL31750,Mannuem
SAL31751,Manoora (Qld)
SAL31752,Mansfield (Qld)
SAL31753,Mantuan Downs
SAL31754,Manumbar
SAL31755,Manunda
SAL31756,Manyung
SAL31757,Mapleton
SAL31758,Mapoon
SAL31759,Maramie
SAL31760,Marburg
SAL31761,Marcoola
SAL31762,Marcus Beach
SAL31763,Mareeba
SAL31764,Margate (Qld)
SAL31765,Maria Creeks
SAL31766,Marian
SAL31767,Marlborough
SAL31768,Marmadua
SAL31769,Marmor
SAL31770,Marodian
SAL31771,Maroochy River
SAL31772,Maroochydore
SAL31773,Maroon
SAL31774,Maroondan
SAL31775,Marsden
SAL31776,Marshlands
SAL31777,Martyville
SAL31778,Maryborough (Qld)
SAL31779,Maryborough West
SAL31780,Marys Creek
SAL31781,Maryvale (Livingstone - Qld)
SAL31782,Maryvale (Southern Downs - Qld)
SAL31783,Masig Island
SAL31784,Massie
SAL31785,Maudsland
SAL31786,Maxwelton
SAL31787,May Downs
SAL31788,McCutcheon
SAL31789,McDesme
SAL31790,McDowall
SAL31791,McEwens Beach
SAL31792,McIlwraith
SAL31793,McIntosh Creek
SAL31794,McKinlay
SAL31795,Meadowbrook
SAL31796,Meadowvale
SAL31797,Meandarra
SAL31798,Meikleville Hill
SAL31799,Melawondi
SAL31800,Meldale
SAL31801,Melrose (Qld)
SAL31802,Memerambi
SAL31803,Mena Creek
SAL31804,Mentmore
SAL31805,Menzies (Qld)
SAL31806,Mer Island
SAL31807,Meridan Plains
SAL31808,Meringandan
SAL31809,Meringandan West
SAL31810,Merlwood
SAL31811,Mermaid Beach
SAL31812,Mermaid Waters
SAL31813,Merrimac
SAL31814,Merritts Creek
SAL31815,Merryburn
SAL31816,Merryvale
SAL31817,Mia Mia (Qld)
SAL31818,Miallo
SAL31819,Miami
SAL31820,Miara
SAL31821,Mica Creek
SAL31822,Middle Park (Qld)
SAL31823,Middle Ridge
SAL31824,Middlebrook
SAL31825,Middlemount
SAL31826,Middleton (Qld)
SAL31827,Midge Point
SAL31828,Midgee (Qld)
SAL31829,Midgenoo
SAL31830,Midgeree Bar
SAL31831,Mighell
SAL31832,Milbong
SAL31833,Miles
SAL31834,Miles End
SAL31835,Milford
SAL31836,Millaa Millaa
SAL31837,Millaroo
SAL31838,Millbank (Qld)
SAL31839,Millchester
SAL31840,Millmerran
SAL31841,Millmerran Downs
SAL31842,Millmerran Woods
SAL31843,Millstream (Qld)
SAL31844,Millwood
SAL31845,Milman
SAL31846,Milora
SAL31847,Milton (Qld)
SAL31848,Mimosa (Qld)
SAL31849,Min Min
SAL31850,Minbun
SAL31851,Minden
SAL31852,Minerva
SAL31853,Mingela
SAL31854,Mingo
SAL31855,Mingoola (Qld)
SAL31856,Minnamoolka
SAL31857,Minnie Downs
SAL31858,Minyama
SAL31859,Mirani
SAL31860,Miriam Vale
SAL31861,Mirriwinni
