postcode,locality,state,type,status,lat,lng,sa1_code_2021,sa1_name_2021,sa2_code_2021,sa2_name_2021,lga_name,lga_code
3904,METUNG,VIC,Delivery Area,Updated 6-Feb-2020,-37.8600459,147.8367484,20502108428,Metung,205021084,Lakes Entrance,East Gippsland,22110
3909,KALIMNA,VIC,Delivery Area,Updated 6-Feb-2020,-37.866369,147.9673981,20505110007,Seacombe,205051100,Longford - Loch Sport,East Gippsland,22110
3909,KALIMNA WEST,VIC,Delivery Area,Updated 6-Feb-2020,-37.8479661,147.9297636,20505110007,Seacombe,205051100,Longford - Loch Sport,East Gippsland,22110
3909,LAKE BUNGA,VIC,Delivery Area,Updated 6-Feb-2020,-37.8616357,148.0384692,20505110007,Seacombe,205051100,Longford - Loch Sport,East Gippsland,22110
3909,LAKE TYERS BEACH,VIC,Delivery Area,Updated 6-Feb-2020,-37.8606804,148.0669106,20505110007,Seacombe,205051100,Longford - Loch Sport,East Gippsland,22110
3909,LAKES ENTRANCE,VIC,Delivery Area,Updated 6-Feb-2020,-37.8511185,147.995821,20505110007,Seacombe,205051100,Longford - Loch Sport,East Gippsland,22110
3909,NUNGURNER,VIC,Delivery Area,Updated 6-Feb-2020,-37.8552118,147.8992133,20505110007,Seacombe,205051100,Longford - Loch Sport,East Gippsland,22110
3909,NYERIMILANG,VIC,Delivery Area,Updated 6-Feb-2020,-37.8710154,147.921537,20505110007,Seacombe,205051100,Longford - Loch Sport,East Gippsland,22110
3909,TOORLOO ARM,VIC,Delivery Area,Updated 6-Feb-2020,-37.7894568,148.0505559,20505110007,Seacombe,205051100,Longford - Loch Sport,East Gippsland,22110
3910,LANGWARRIN,VIC,Delivery Area,Updated 6-Feb-2020,-38.1608986,145.1927835,21401137455,Langwarrin,214011374,Langwarrin,Frankston,22170
3911,BAXTER,VIC,Delivery Area,Updated 6-Feb-2020,-38.196,145.157,21402138535,Baxter,214021385,Somerville,Frankston,22170
3911,LANGWARRIN SOUTH,VIC,Delivery Area,Updated 6-Feb-2020,-38.189,145.189,21402138535,Baxter,214021385,Somerville,Frankston,22170
3912,PEARCEDALE,VIC,Delivery Area,Updated 6-Feb-2020,-38.203,145.231,21402138546,Somerville (Vic.),214021385,Somerville,Casey,21610
3912,SOMERVILLE,VIC,Delivery Area,Updated 6-Feb-2020,-38.226,145.177,21402138546,Somerville (Vic.),214021385,Somerville,Casey,21610
3913,TYABB,VIC,Delivery Area,Updated 6-Feb-2020,-38.2651079,145.1706992,21402138543,Tyabb,214021385,Somerville,Mornington Peninsula,25340
3915,HASTINGS,VIC,Delivery Area,Updated 6-Feb-2020,-38.306,145.189,21402137958,Hastings (Vic.),214021379,Hastings - Somers,Mornington Peninsula,25340
3915,TUERONG,VIC,Delivery Area,Updated 6-Feb-2020,-38.3,145.105,21402137958,Hastings (Vic.),214021379,Hastings - Somers,Mornington Peninsula,25340
3916,MERRICKS,VIC,Delivery Area,Updated 6-Feb-2020,-38.39,145.089,21402137818,Point Leo,214021378,Flinders,Mornington Peninsula,25340
3916,POINT LEO,VIC,Delivery Area,Updated 6-Feb-2020,-38.421,145.075,21402137818,Point Leo,214021378,Flinders,Mornington Peninsula,25340
3916,SHOREHAM,VIC,Delivery Area,Updated 6-Feb-2020,-38.427,145.05,21402137818,Point Leo,214021378,Flinders,Mornington Peninsula,25340
3918,BITTERN,VIC,Delivery Area,Updated 6-Feb-2020,-38.3329437,145.165179,21402137937,Bittern,214021379,Hastings - Somers,Mornington Peninsula,25340
3919,CRIB POINT,VIC,Delivery Area,Updated 6-Feb-2020,-38.3534427,145.1983055,21402137945,Crib Point,214021379,Hastings - Somers,Mornington Peninsula,25340
3920,FLINDERS NAVAL DEPOT,VIC,,Updated 6-Feb-2020,-38.3943,145.209,21402137940,Hmas Cerberus,214021379,Hastings - Somers,Mornington Peninsula,25340
3920,HMAS CERBERUS,VIC,,Updated 6-Feb-2020,-38.3943,145.209,21402137940,Hmas Cerberus,214021379,Hastings - Somers,Mornington Peninsula,25340
3921,ELIZABETH ISLAND,VIC,Delivery Area,Updated 6-Feb-2020,-38.4168,145.369,20503108801,French Island,205031088,French Island,Unincorporated Vic,29399
3921,FRENCH ISLAND,VIC,Delivery Area,Updated 6-Feb-2020,-38.3489348,145.3364703,20503108801,French Island,205031088,French Island,Unincorporated Vic,29399
3921,TANKERTON,VIC,Delivery Area,Updated 6-Feb-2020,-38.387343,145.291498,20503108801,French Island,205031088,French Island,Unincorporated Vic,29399
3922,COWES,VIC,Delivery Area,Updated 6-Feb-2020,-38.451111,145.241944,20503109144,Cowes,205031091,Phillip Island,Bass Coast,20740
3922,SILVERLEAVES,VIC,Delivery Area,Updated 6-Feb-2020,-38.453056,145.264722,20503109144,Cowes,205031091,Phillip Island,Bass Coast,20740
3922,SMITHS BEACH,VIC,Delivery Area,Updated 6-Feb-2020,-38.5006654,145.2563077,20503109144,Cowes,205031091,Phillip Island,Bass Coast,20740
3922,SUMMERLANDS,VIC,Delivery Area,Updated 6-Feb-2020,-38.511111,145.146111,20503109144,Cowes,205031091,Phillip Island,Bass Coast,20740
3922,SUNDERLAND BAY,VIC,Delivery Area,Updated 6-Feb-2020,-38.5016289,145.272887,20503109144,Cowes,205031091,Phillip Island,Bass Coast,20740
3922,SUNSET STRIP,VIC,Delivery Area,Updated 6-Feb-2020,-38.4958178,145.2659786,20503109144,Cowes,205031091,Phillip Island,Bass Coast,20740
3922,SURF BEACH,VIC,Delivery Area,Updated 6-Feb-2020,-38.5090925,145.2949976,20503109144,Cowes,205031091,Phillip Island,Bass Coast,20740
3922,VENTNOR,VIC,Delivery Area,Updated 6-Feb-2020,-38.4834062,145.1727694,20503109144,Cowes,205031091,Phillip Island,Bass Coast,20740
3922,WIMBLEDON HEIGHTS,VIC,Delivery Area,Updated 6-Feb-2020,-38.4799767,145.2328259,20503109144,Cowes,205031091,Phillip Island,Bass Coast,20740
3923,RHYLL,VIC,Delivery Area,Updated 6-Feb-2020,-38.4724137,145.2756505,20503109115,Rhyll,205031091,Phillip Island,Bass Coast,20740
3925,CAPE WOOLAMAI,VIC,Delivery Area,Updated 6-Feb-2020,-38.526111,145.336944,20503109338,San Remo (Vic.),205031093,Wonthaggi - Inverloch,Bass Coast,20740
3925,CHURCHILL ISLAND,VIC,Delivery Area,Updated 6-Feb-2020,-38.4997104,145.33812,20503109338,San Remo (Vic.),205031093,Wonthaggi - Inverloch,Bass Coast,20740
3925,NEWHAVEN,VIC,Delivery Area,Updated 6-Feb-2020,-38.5125,145.358333,20503109338,San Remo (Vic.),205031093,Wonthaggi - Inverloch,Bass Coast,20740
3925,SAN REMO,VIC,Delivery Area,Updated 6-Feb-2020,-38.5254247,145.3768484,20503109338,San Remo (Vic.),205031093,Wonthaggi - Inverloch,Bass Coast,20740
3926,BALNARRING,VIC,Delivery Area,Updated 6-Feb-2020,-38.371,145.118,21402137957,Merricks Beach,214021379,Hastings - Somers,Mornington Peninsula,25340
3926,BALNARRING BEACH,VIC,Delivery Area,Updated 6-Feb-2020,-38.3889938,145.1182718,21402137957,Merricks Beach,214021379,Hastings - Somers,Mornington Peninsula,25340
3926,MERRICKS BEACH,VIC,Delivery Area,Updated 6-Feb-2020,-38.398,145.106,21402137957,Merricks Beach,214021379,Hastings - Somers,Mornington Peninsula,25340
3926,MERRICKS NORTH,VIC,Delivery Area,Updated 6-Feb-2020,-38.354,145.075,21402137957,Merricks Beach,214021379,Hastings - Somers,Mornington Peninsula,25340
3927,SOMERS,VIC,Delivery Area,Updated 6-Feb-2020,-38.3793743,145.165179,21402137956,Somers,214021379,Hastings - Somers,Mornington Peninsula,25340
3928,MAIN RIDGE,VIC,Delivery Area,Updated 6-Feb-2020,-38.4018779,144.9721978,21402137813,Main Ridge,214021378,Flinders,Mornington Peninsula,25340
3929,FLINDERS,VIC,Delivery Area,Updated 6-Feb-2020,-38.4574538,144.9721978,21402137816,Flinders (Vic.),214021378,Flinders,Mornington Peninsula,25340
3930,KUNYUNG,VIC,Delivery Area,Updated 6-Feb-2020,-38.1912818,145.0789201,21402138144,Mount Eliza,214021381,Mount Eliza,Mornington Peninsula,25340
3930,MOUNT ELIZA,VIC,Delivery Area,Updated 6-Feb-2020,-38.1952209,145.0879338,21402138144,Mount Eliza,214021381,Mount Eliza,Mornington Peninsula,25340
3931,MORNINGTON,VIC,Delivery Area,Updated 6-Feb-2020,-38.2277083,145.0603633,21402159223,Mornington (Vic.),214021592,Mornington - West,Mornington Peninsula,25340
3933,MOOROODUC,VIC,Delivery Area,Updated 6-Feb-2020,-38.2501593,145.1265477,21402138547,Moorooduc,214021385,Somerville,Mornington Peninsula,25340
3934,MOUNT MARTHA,VIC,Delivery Area,Updated 6-Feb-2020,-38.287039,145.016269,21402138240,Mount Martha,214021382,Mount Martha,Mornington Peninsula,25340
3936,ARTHURS SEAT,VIC,Delivery Area,Updated 6-Feb-2020,-38.352,144.953,21402137725,Dromana,214021377,Dromana,Mornington Peninsula,25340
3936,DROMANA,VIC,Delivery Area,Updated 6-Feb-2020,-38.338,144.965,21402137725,Dromana,214021377,Dromana,Mornington Peninsula,25340
3936,SAFETY BEACH,VIC,Delivery Area,Updated 6-Feb-2020,-38.322,144.986,21402137725,Dromana,214021377,Dromana,Mornington Peninsula,25340
3937,RED HILL,VIC,Delivery Area,Updated 6-Feb-2020,-38.355,145.016,21402137815,Shoreham,214021378,Flinders,Mornington Peninsula,25340
3937,RED HILL SOUTH,VIC,Delivery Area,Updated 6-Feb-2020,-38.384,145.024,21402137815,Shoreham,214021378,Flinders,Mornington Peninsula,25340
3938,MCCRAE,VIC,Delivery Area,Updated 6-Feb-2020,-38.3562816,144.9336544,21402138450,Rosebud,214021384,Rosebud - McCrae,Mornington Peninsula,25340
3939,BONEO,VIC,Delivery Area,Updated 6-Feb-2020,-38.413,144.888,21402138465,Rosebud,214021384,Rosebud - McCrae,Mornington Peninsula,25340
3939,CAPE SCHANCK,VIC,Delivery Area,Updated 6-Feb-2020,-38.461,144.905,21402138465,Rosebud,214021384,Rosebud - McCrae,Mornington Peninsula,25340
3939,FINGAL,VIC,Delivery Area,Updated 6-Feb-2020,-38.421111,144.861111,21402138465,Rosebud,214021384,Rosebud - McCrae,Mornington Peninsula,25340
3939,ROSEBUD,VIC,Delivery Area,Updated 6-Feb-2020,-38.356,144.918,21402138465,Rosebud,214021384,Rosebud - McCrae,Mornington Peninsula,25340
3939,ROSEBUD PLAZA,VIC,Delivery Area,Updated 6-Feb-2020,-38.3615692,144.8913632,21402138465,Rosebud,214021384,Rosebud - McCrae,Mornington Peninsula,25340
3940,CAPEL SOUND,VIC,Delivery Area,Updated 6-Feb-2020,-38.3745,144.879,21402138470,Capel Sound,214021384,Rosebud - McCrae,Mornington Peninsula,25340
3940,ROSEBUD WEST,VIC,Delivery Area,Updated 6-Feb-2020,-38.3745,144.879,21402138470,Capel Sound,214021384,Rosebud - McCrae,Mornington Peninsula,25340
3941,RYE,VIC,Delivery Area,Updated 6-Feb-2020,-38.377,144.838,21402138347,Tootgarook,214021383,Point Nepean,Mornington Peninsula,25340
3941,ST ANDREWS BEACH,VIC,Delivery Area,Updated 6-Feb-2020,-38.419,144.83,21402138347,Tootgarook,214021383,Point Nepean,Mornington Peninsula,25340
3941,TOOTGAROOK,VIC,Delivery Area,Updated 6-Feb-2020,-38.374,144.849,21402138347,Tootgarook,214021383,Point Nepean,Mornington Peninsula,25340
3942,BLAIRGOWRIE,VIC,Delivery Area,Updated 6-Feb-2020,-38.3645949,144.7686693,21402138319,Blairgowrie,214021383,Point Nepean,Mornington Peninsula,25340
3943,SORRENTO,VIC,Delivery Area,Updated 6-Feb-2020,-38.3477833,144.746696,21402138348,Sorrento (Vic.),214021383,Point Nepean,Mornington Peninsula,25340
3944,PORTSEA,VIC,Delivery Area,Updated 6-Feb-2020,-38.32,144.713,21402138341,Portsea,214021383,Point Nepean,Mornington Peninsula,25340
3945,BELLVIEW,VIC,Delivery Area,Updated 6-Feb-2020,-38.381582,145.697053,20503109320,Woodleigh (Vic.),205031093,Wonthaggi - Inverloch,Bass Coast,20740
3945,JEETHO,VIC,Delivery Area,Updated 6-Feb-2020,-38.4130762,145.7251956,20503109320,Woodleigh (Vic.),205031093,Wonthaggi - Inverloch,Bass Coast,20740
3945,KROWERA,VIC,Delivery Area,Updated 6-Feb-2020,-38.4419698,145.6642077,20503109320,Woodleigh (Vic.),205031093,Wonthaggi - Inverloch,Bass Coast,20740
3945,LOCH,VIC,Delivery Area,Updated 6-Feb-2020,-38.3738374,145.6877037,20503109320,Woodleigh (Vic.),205031093,Wonthaggi - Inverloch,Bass Coast,20740
3945,WOODLEIGH,VIC,Delivery Area,Updated 6-Feb-2020,-38.3954374,145.6335765,20503109320,Woodleigh (Vic.),205031093,Wonthaggi - Inverloch,Bass Coast,20740
3946,BENA,VIC,Delivery Area,Updated 6-Feb-2020,-38.4506894,145.7245012,20503108917,Whitelaw,205031089,Korumburra,South Gippsland,26170
3950,KARDELLA SOUTH,VIC,Delivery Area,Updated 6-Feb-2020,-38.4584478,145.8746249,20503108925,Korumburra,205031089,Korumburra,Baw Baw,20830
3950,KORUMBURRA,VIC,Delivery Area,Updated 6-Feb-2020,-38.4378364,145.8150854,20503108925,Korumburra,205031089,Korumburra,Baw Baw,20830
3950,KORUMBURRA SOUTH,VIC,Delivery Area,Updated 6-Feb-2020,-38.4661814,145.8470086,20503108925,Korumburra,205031089,Korumburra,Baw Baw,20830
3950,STRZELECKI,VIC,Delivery Area,Updated 6-Feb-2020,-38.3416551,145.902453,20503108925,Korumburra,205031089,Korumburra,Baw Baw,20830
3950,WHITELAW,VIC,Delivery Area,Updated 6-Feb-2020,-38.4360763,145.7717353,20503108925,Korumburra,205031089,Korumburra,Baw Baw,20830
3951,ARAWATA,VIC,Delivery Area,Updated 6-Feb-2020,-38.3950636,145.8892336,20503109013,Wooreen,205031090,Leongatha,Bass Coast,20740
3951,FAIRBANK,VIC,Delivery Area,Updated 6-Feb-2020,-38.4078396,145.919154,20503109013,Wooreen,205031090,Leongatha,Bass Coast,20740
3951,JUMBUNNA,VIC,Delivery Area,Updated 6-Feb-2020,-38.4623193,145.7762516,20503109013,Wooreen,205031090,Leongatha,Bass Coast,20740
3951,KARDELLA,VIC,Delivery Area,Updated 6-Feb-2020,-38.421149,145.8746249,20503109013,Wooreen,205031090,Leongatha,Bass Coast,20740
3951,KONGWAK,VIC,Delivery Area,Updated 6-Feb-2020,-38.5174647,145.7096128,20503109013,Wooreen,205031090,Leongatha,Bass Coast,20740
3951,MOYARRA,VIC,Delivery Area,Updated 6-Feb-2020,-38.4800272,145.7217235,20503109013,Wooreen,205031090,Leongatha,Bass Coast,20740
3951,OUTTRIM,VIC,Delivery Area,Updated 6-Feb-2020,-38.5116349,145.7696509,20503109013,Wooreen,205031090,Leongatha,Bass Coast,20740
3951,RANCEBY,VIC,Delivery Area,Updated 6-Feb-2020,-38.3790882,145.8364124,20503109013,Wooreen,205031090,Leongatha,Bass Coast,20740
3953,BERRYS CREEK,VIC,Delivery Area,Updated 6-Feb-2020,-38.41889,146.080755,20503109029,Leongatha,205031090,Leongatha,Baw Baw,20830
3953,BOOROOL,VIC,Delivery Area,Updated 6-Feb-2020,-38.4463913,146.0378905,20503109029,Leongatha,205031090,Leongatha,Baw Baw,20830
3953,HALLSTON,VIC,Delivery Area,Updated 6-Feb-2020,-38.363981,146.0207222,20503109029,Leongatha,205031090,Leongatha,Baw Baw,20830
3953,KOOROOMAN,VIC,Delivery Area,Updated 6-Feb-2020,-38.4840904,146.042782,20503109029,Leongatha,205031090,Leongatha,Baw Baw,20830
3953,LEONGATHA,VIC,Delivery Area,Updated 6-Feb-2020,-38.4740327,145.9436663,20503109029,Leongatha,205031090,Leongatha,Baw Baw,20830
3953,LEONGATHA NORTH,VIC,Delivery Area,Updated 6-Feb-2020,-38.4196665,145.9692754,20503109029,Leongatha,205031090,Leongatha,Baw Baw,20830
3953,LEONGATHA SOUTH,VIC,Delivery Area,Updated 6-Feb-2020,-38.5330704,145.906628,20503109029,Leongatha,205031090,Leongatha,Baw Baw,20830
3953,MARDAN,VIC,Delivery Area,Updated 6-Feb-2020,-38.4779623,146.0953967,20503109029,Leongatha,205031090,Leongatha,Baw Baw,20830
3953,MOUNT ECCLES,VIC,Delivery Area,Updated 6-Feb-2020,-38.3691862,145.9808134,20503109029,Leongatha,205031090,Leongatha,Baw Baw,20830
3953,MOUNT ECCLES SOUTH,VIC,Delivery Area,Updated 6-Feb-2020,-38.4146119,145.9929535,20503109029,Leongatha,205031090,Leongatha,Baw Baw,20830
3953,NERRENA,VIC,Delivery Area,Updated 6-Feb-2020,-38.4925267,146.011761,20503109029,Leongatha,205031090,Leongatha,Baw Baw,20830
3953,RUBY,VIC,Delivery Area,Updated 6-Feb-2020,-38.4358301,145.919154,20503109029,Leongatha,205031090,Leongatha,Baw Baw,20830
3953,TRIDA,VIC,Delivery Area,Updated 6-Feb-2020,-38.327028,145.9769353,20503109029,Leongatha,205031090,Leongatha,Baw Baw,20830
3953,WILD DOG VALLEY,VIC,Delivery Area,Updated 6-Feb-2020,-38.3669582,145.9454696,20503109029,Leongatha,205031090,Leongatha,Baw Baw,20830
3953,WOOREEN,VIC,Delivery Area,Updated 6-Feb-2020,-38.4023,146.038,20503109029,Leongatha,205031090,Leongatha,Baw Baw,20830
3954,KOONWARRA,VIC,Delivery Area,Updated 6-Feb-2020,-38.5615123,145.9469958,20503109014,Koonwarra,205031090,Leongatha,South Gippsland,26170
3956,DUMBALK,VIC,Delivery Area,Updated 6-Feb-2020,-38.533889,146.094444,20503109019,Mirboo,205031090,Leongatha,South Gippsland,26170
3956,DUMBALK NORTH,VIC,Delivery Area,Updated 6-Feb-2020,-38.504782,146.159569,20503109019,Mirboo,205031090,Leongatha,South Gippsland,26170
3956,MEENIYAN,VIC,Delivery Area,Updated 6-Feb-2020,-38.5835106,146.013851,20503109019,Mirboo,205031090,Leongatha,South Gippsland,26170
3956,MIDDLE TARWIN,VIC,Delivery Area,Updated 6-Feb-2020,-38.6773,145.923,20503109019,Mirboo,205031090,Leongatha,South Gippsland,26170
3956,MIRBOO SOUTH,VIC,Delivery Area,Updated 6-Feb-2020,-38.3950602,146.1498411,20503109019,Mirboo,205031090,Leongatha,South Gippsland,26170
3956,TARWIN,VIC,Delivery Area,Updated 6-Feb-2020,-38.7377901,145.9087155,20503109019,Mirboo,205031090,Leongatha,South Gippsland,26170
3956,TARWIN LOWER,VIC,Delivery Area,Updated 6-Feb-2020,-38.7377901,145.9087155,20503109019,Mirboo,205031090,Leongatha,South Gippsland,26170
3956,VENUS BAY,VIC,Delivery Area,Updated 6-Feb-2020,-38.683333,145.8,20503109019,Mirboo,205031090,Leongatha,South Gippsland,26170
3956,WALKERVILLE,VIC,Delivery Area,Updated 6-Feb-2020,-38.8249059,145.9696236,20503109019,Mirboo,205031090,Leongatha,South Gippsland,26170
3956,WALKERVILLE NORTH,VIC,Delivery Area,Updated 6-Feb-2020,-38.8419,145.999,20503109019,Mirboo,205031090,Leongatha,South Gippsland,26170
3956,WALKERVILLE SOUTH,VIC,Delivery Area,Updated 6-Feb-2020,-38.8611677,145.9978291,20503109019,Mirboo,205031090,Leongatha,South Gippsland,26170
3957,GRASSY SPUR,VIC,Delivery Area,Updated 6-Feb-2020,-38.6203815,146.108203,20503108716,Stony Creek (South Gippsland - Vic.),205031087,Foster,South Gippsland,26170
3957,STONY CREEK,VIC,Delivery Area,Updated 6-Feb-2020,-38.5941498,146.1030672,20503108716,Stony Creek (South Gippsland - Vic.),205031087,Foster,South Gippsland,26170
3958,BUFFALO,VIC,Delivery Area,Updated 6-Feb-2020,-38.6765966,146.013851,20503108719,Middle Tarwin,205031087,Foster,South Gippsland,26170
3958,BUFFALO CREEK,VIC,Delivery Area,Updated 6-Feb-2020,-38.6592993,146.0196197,20503108719,Middle Tarwin,205031087,Foster,South Gippsland,26170
3959,FISH CREEK,VIC,Delivery Area,Updated 6-Feb-2020,-38.7043519,146.087727,20503108725,Fish Creek,205031087,Foster,South Gippsland,26170
3959,HODDLE,VIC,Delivery Area,Updated 6-Feb-2020,-38.6878834,146.1282062,20503108725,Fish Creek,205031087,Foster,South Gippsland,26170
3959,SANDY POINT,VIC,Delivery Area,Updated 6-Feb-2020,-38.8256023,146.134104,20503108725,Fish Creek,205031087,Foster,South Gippsland,26170
3959,WARATAH BAY,VIC,Delivery Area,Updated 6-Feb-2020,-38.79999,146.0640244,20503108725,Fish Creek,205031087,Foster,South Gippsland,26170
3959,WARATAH NORTH,VIC,Delivery Area,Updated 6-Feb-2020,-38.770885,146.073309,20503108725,Fish Creek,205031087,Foster,South Gippsland,26170
3960,BENNISON,VIC,Delivery Area,Updated 6-Feb-2020,-38.6707482,146.2733747,20503109201,Wilsons Promontory,205031092,Wilsons Promontory,South Gippsland,26170
3960,BOOLARONG,VIC,Delivery Area,Updated 6-Feb-2020,-38.5813154,146.2387806,20503109201,Wilsons Promontory,205031092,Wilsons Promontory,South Gippsland,26170
3960,FOSTER,VIC,Delivery Area,Updated 6-Feb-2020,-38.65,146.2,20503109201,Wilsons Promontory,205031092,Wilsons Promontory,South Gippsland,26170
3960,FOSTER NORTH,VIC,Delivery Area,Updated 6-Feb-2020,-38.5974169,146.1700361,20503109201,Wilsons Promontory,205031092,Wilsons Promontory,South Gippsland,26170
3960,GUNYAH,VIC,Delivery Area,Updated 6-Feb-2020,-38.5256055,146.2551168,20503109201,Wilsons Promontory,205031092,Wilsons Promontory,South Gippsland,26170
3960,MOUNT BEST,VIC,Delivery Area,Updated 6-Feb-2020,-38.5879921,146.2985284,20503109201,Wilsons Promontory,205031092,Wilsons Promontory,South Gippsland,26170
3960,RUMBUG,VIC,Delivery Area,Updated 6-Feb-2020,-38.5792,146.195,20503109201,Wilsons Promontory,205031092,Wilsons Promontory,South Gippsland,26170
3960,SHALLOW INLET,VIC,Delivery Area,Updated 6-Feb-2020,-38.8166667,146.1666667,20503109201,Wilsons Promontory,205031092,Wilsons Promontory,South Gippsland,26170
3960,TIDAL RIVER,VIC,Delivery Area,Updated 6-Feb-2020,-39.0317235,146.3213055,20503109201,Wilsons Promontory,205031092,Wilsons Promontory,South Gippsland,26170
3960,TURTONS CREEK,VIC,Delivery Area,Updated 6-Feb-2020,-38.5539398,146.2279754,20503109201,Wilsons Promontory,205031092,Wilsons Promontory,South Gippsland,26170
3960,WILSONS PROMONTORY,VIC,Delivery Area,Updated 6-Feb-2020,-38.9588559,146.3682269,20503109201,Wilsons Promontory,205031092,Wilsons Promontory,South Gippsland,26170
3960,WONGA,VIC,Delivery Area,Updated 6-Feb-2020,-38.5988034,146.2475293,20503109201,Wilsons Promontory,205031092,Wilsons Promontory,South Gippsland,26170
3960,WOORARRA WEST,VIC,Delivery Area,Updated 6-Feb-2020,-38.5919298,146.2175017,20503109201,Wilsons Promontory,205031092,Wilsons Promontory,South Gippsland,26170
3960,YANAKIE,VIC,Delivery Area,Updated 6-Feb-2020,-38.8071478,146.2223893,20503109201,Wilsons Promontory,205031092,Wilsons Promontory,South Gippsland,26170
3962,AGNES,VIC,Delivery Area,Updated 6-Feb-2020,-38.6577757,146.3819528,20505110404,Wonyip,205051104,Yarram,Wellington,26810
3962,CHRISTIES,VIC,Delivery Area,Updated 6-Feb-2020,-35.135,138.477,20505110404,Wonyip,205051104,Yarram,Wellington,26810
3962,GRAND RIDGE,VIC,Delivery Area,Updated 6-Feb-2020,-38.6183,146.349,20505110404,Wonyip,205051104,Yarram,Wellington,26810
3962,TOORA,VIC,Delivery Area,Updated 6-Feb-2020,-38.6597789,146.3041191,20505110404,Wonyip,205051104,Yarram,Wellington,26810
3962,TOORA NORTH,VIC,Delivery Area,Updated 6-Feb-2020,-38.6183432,146.3488562,20505110404,Wonyip,205051104,Yarram,Wellington,26810
3962,WONYIP,VIC,Delivery Area,Updated 6-Feb-2020,-38.5773275,146.3789259,20505110404,Wonyip,205051104,Yarram,Wellington,26810
3962,WOORARRA,VIC,Delivery Area,Updated 6-Feb-2020,-38.5717941,146.3893475,20505110404,Wonyip,205051104,Yarram,Wellington,26810
