sa2_code_2021,total_population,median_age,median_household_income_weekly,median_personal_income_weekly,median_family_income_weekly,median_rent_weekly,median_mortgage_monthly,average_household_size,age_0_14_count,age_15_24_count,age_25_34_count,age_65_plus_count,age_0_14_pct,age_15_24_pct,age_25_34_pct,age_65_plus_pct,born_overseas_count,language_other_than_english_count,born_overseas_pct,language_other_than_english_pct,need_for_assistance_count,need_for_assistance_pct,couple_family_with_children_count,one_parent_family_count,other_family_count,total_families,couple_family_with_children_pct,one_parent_family_pct,family_households_count,non_family_households_count,total_households,family_households_pct,non_family_households_pct,lone_person_households_count,group_households_count,lone_person_households_pct,group_households_pct,no_car_households_count,one_car_households_count,two_car_households_count,three_plus_car_households_count,car_households_total,no_car_households_pct,two_plus_car_households_pct,owned_outright_count,owned_with_mortgage_count,rented_count,tenure_total,owned_outright_pct,owned_with_mortgage_pct,renters_pct,owner_occupied_pct,train_to_work_count,bus_to_work_count,tram_to_work_count,car_driver_to_work_count,walk_to_work_count,worked_from_home_count,travel_to_work_total,public_transport_to_work_pct,car_to_work_pct,walk_to_work_pct,worked_from_home_pct,rent_to_income_ratio
201011001,16835,34,1952,865,2218,370,1698,2.8,4028,2376,2089,2178,23.93,14.11,12.41,12.94,2649,2200,15.74,13.07,850,5.05,6995,2104,79,4568,153.13,46.06,4481,1275,5763,77.75,22.12,1092,183,18.95,3.18,156,1774,2550,1232,5763,2.71,65.63,1684,2359,1628,5763,29.22,40.93,28.25,70.15,27,26,0,5443,66,1260,8528,0.62,63.83,0.77,14.77,0.1895
201011002,12131,45,1573,842,2276,313,1700,2.2,1780,1548,1326,2826,14.67,12.76,10.93,23.3,1612,952,13.29,7.85,747,6.16,3182,1134,85,3054,104.19,37.13,3032,2006,5036,60.21,39.83,1778,226,35.31,4.49,358,2161,1796,669,5036,7.11,48.95,1991,1238,1701,5036,39.54,24.58,33.78,64.12,25,37,0,2908,488,1180,5804,1.07,50.1,8.41,20.33,0.199
201011005,7261,42,1927,805,2270,330,1662,2.7,1505,944,571,1334,20.73,13,7.86,18.37,732,257,10.08,3.54,315,4.34,2736,639,35,2011,136.05,31.78,1989,534,2522,78.87,21.17,484,51,19.19,2.02,45,612,1101,738,2522,1.78,72.92,1102,1011,360,2522,43.7,40.09,14.27,83.78,5,25,0,2021,34,731,3495,0.86,57.83,0.97,20.92,0.1713
201011006,10661,33,1627,775,1855,360,1500,2.6,2268,1406,1975,1578,21.27,13.19,18.53,14.8,1171,817,10.98,7.66,842,7.9,3610,1608,109,2931,123.17,54.86,2887,981,3870,74.6,25.35,826,153,21.34,3.95,113,1174,1650,880,3870,2.92,65.37,1020,1733,991,3870,26.36,44.78,25.61,71.14,9,19,0,3549,53,573,5205,0.54,68.18,1.02,11.01,0.2213
201011007,4230,41,2065,802,2236,350,1733,3,891,558,340,608,21.06,13.19,8.04,14.37,330,102,7.8,2.41,204,4.82,1746,266,26,1209,144.42,22,1174,222,1395,84.16,15.91,198,22,14.19,1.58,11,180,519,673,1395,0.79,85.45,552,767,56,1395,39.57,54.98,4.01,94.55,0,3,0,1460,13,311,2224,0.13,65.65,0.58,13.98,0.1695
201011008,15333,38,1191,642,1517,260,1300,2.3,2834,1849,2230,3157,18.48,12.06,14.54,20.59,1347,796,8.78,5.19,1396,9.1,3895,2558,180,3963,98.28,64.55,3904,2298,6201,62.96,37.06,2085,216,33.62,3.48,497,2448,2107,1033,6201,8.01,50.64,1975,1829,2202,6201,31.85,29.5,35.51,61.34,10,32,0,4261,122,641,6361,0.66,66.99,1.92,10.08,0.2183
201011481,9691,41,1209,671,1579,288,1300,2.1,1533,1043,1426,2190,15.82,10.76,14.71,22.6,1004,520,10.36,5.37,1026,10.59,2278,1317,89,2418,94.21,54.47,2390,1717,4108,58.18,41.8,1513,206,36.83,5.01,291,1828,1295,636,4108,7.08,47.01,1286,1118,1499,4108,31.3,27.22,36.49,58.52,9,45,0,2551,113,719,4288,1.26,59.49,2.64,16.77,0.2382
201011482,14750,41,1644,837,2217,300,1560,2.4,2758,1574,1828,2836,18.7,10.67,12.39,19.23,1363,700,9.24,4.75,890,6.03,5057,1338,104,3976,127.19,33.65,3942,1919,5863,67.24,32.73,1723,190,29.39,3.24,348,2005,2379,1081,5863,5.94,59.01,2116,2102,1506,5863,36.09,35.85,25.69,71.94,30,24,0,4482,120,1359,7370,0.73,60.81,1.63,18.44,0.1825
201011483,12225,37,1396,733,1800,295,1387,2.3,2145,1608,1947,2251,17.55,13.15,15.93,18.41,1545,1007,12.64,8.24,889,7.27,3359,1613,108,3076,109.2,52.44,3044,1817,4863,62.6,37.36,1556,265,32,5.45,306,1996,1711,790,4863,6.29,51.43,1444,1588,1738,4863,29.69,32.65,35.74,62.35,19,44,0,3420,143,1028,5823,1.08,58.73,2.46,17.65,0.2113
201011484,13086,39,1020,614,1362,260,1179,2.1,2171,1599,2022,2791,16.59,12.22,15.45,21.33,1313,678,10.03,5.18,1352,10.33,2736,2441,142,3287,83.24,74.26,3235,2542,5776,56.01,44.01,2300,241,39.82,4.17,546,2572,1771,784,5776,9.45,44.23,1621,1512,2435,5776,28.06,26.18,42.16,54.24,15,37,0,3526,86,538,5327,0.98,66.19,1.61,10.1,0.2549
201021009,6559,43,1731,770,2053,330,1700,2.5,1239,626,648,1224,18.89,9.54,9.88,18.66,829,263,12.64,4.01,381,5.81,2181,627,39,1807,120.7,34.7,1762,626,2388,73.79,26.21,577,47,24.16,1.97,54,640,887,773,2388,2.26,69.51,872,1121,303,2388,36.52,46.94,12.69,83.46,27,0,0,1838,70,645,3182,0.85,57.76,2.2,20.27,0.1906
201021010,8085,49,1238,628,1625,250,1300,2.3,1322,661,657,2131,16.35,8.18,8.13,26.36,813,241,10.06,2.98,558,6.9,2220,772,54,2210,100.45,34.93,2170,1056,3229,67.2,32.7,993,68,30.75,2.11,103,981,1170,929,3229,3.19,65,1507,1147,442,3229,46.67,35.52,13.69,82.19,5,9,0,2074,117,626,3430,0.41,60.47,3.41,18.25,0.2019
201021011,9955,53,1343,703,1784,330,1600,2.1,1277,661,762,2846,12.83,6.64,7.65,28.59,1634,617,16.41,6.2,558,5.61,2182,778,59,2704,80.7,28.77,2660,1495,4157,63.99,35.96,1369,128,32.93,3.08,132,1426,1619,930,4157,3.18,61.32,2037,1343,611,4157,49,32.31,14.7,81.31,8,0,0,2043,192,1326,4470,0.18,45.7,4.3,29.66,0.2457
201021012,6372,44,1813,765,2111,270,1695,2.7,1206,694,545,1126,18.93,10.89,8.55,17.67,656,217,10.3,3.41,317,4.97,2181,521,35,1747,124.84,29.82,1706,504,2212,77.12,22.78,460,43,20.8,1.94,25,391,879,879,2212,1.13,79.48,900,1042,168,2212,40.69,47.11,7.59,87.79,12,14,0,1843,73,625,3179,0.82,57.97,2.3,19.66,0.1489
201031013,3532,53,985,516,1286,200,1006,2.2,508,293,260,1093,14.38,8.3,7.36,30.95,335,76,9.48,2.15,295,8.35,849,326,23,948,89.56,34.39,927,519,1448,64.02,35.84,484,29,33.43,2,32,410,525,452,1448,2.21,67.47,798,425,159,1448,55.11,29.35,10.98,84.46,0,3,0,777,65,242,1348,0.22,57.64,4.82,17.95,0.203
201031014,4644,49,1193,628,1552,218,1216,2.2,669,424,404,1178,14.41,9.13,8.7,25.37,449,98,9.67,2.11,326,7.02,1080,427,19,1181,91.45,36.16,1157,584,1746,66.27,33.45,546,39,31.27,2.23,55,438,663,551,1746,3.15,69.53,851,583,210,1746,48.74,33.39,12.03,82.13,0,3,0,1140,63,306,1882,0.16,60.57,3.35,16.26,0.1827
201031015,4894,43,1455,668,1768,250,1387,2.6,948,517,485,936,19.37,10.56,9.91,19.13,456,129,9.32,2.64,341,6.97,1631,467,33,1352,120.64,34.54,1320,452,1777,74.28,25.44,420,28,23.64,1.58,29,354,696,666,1777,1.63,76.65,764,834,106,1777,42.99,46.93,5.97,89.93,3,3,3,1375,38,354,2185,0.41,62.93,1.74,16.2,0.1718
201031016,8160,51,876,511,1220,240,1000,2.1,1209,776,809,2649,14.82,9.51,9.91,32.46,714,268,8.75,3.28,916,11.23,1563,1235,81,2140,73.04,57.71,2117,1526,3639,58.18,41.93,1418,107,38.97,2.94,277,1571,1145,550,3639,7.61,46.58,1578,872,993,3639,43.36,23.96,27.29,67.33,0,0,0,1895,153,159,2778,0,68.21,5.51,5.72,0.274
201031017,5526,53,956,494,1323,200,1046,2.2,796,474,395,1606,14.4,8.58,7.15,29.06,559,136,10.12,2.46,512,9.27,1212,605,48,1446,83.82,41.84,1420,802,2221,63.94,36.11,757,54,34.08,2.43,53,610,842,672,2221,2.39,68.17,1175,728,222,2221,52.9,32.78,10,85.68,5,3,0,1303,60,206,1982,0.4,65.74,3.03,10.39,0.2092
202011018,14929,39,1267,712,1665,280,1300,2.1,2263,1931,2339,3032,15.16,12.93,15.67,20.31,1784,1270,11.95,8.51,1297,8.69,3089,2328,198,3644,84.77,63.89,3580,2641,6229,57.47,42.4,2330,312,37.41,5.01,553,2703,1979,902,6229,8.88,46.25,1796,1552,2722,6229,28.83,24.92,43.7,53.75,19,54,0,3926,493,858,6715,1.09,58.47,7.34,12.78,0.221
202011019,12949,38,1223,660,1528,280,1300,2.4,2471,1595,1953,2496,19.08,12.32,15.08,19.28,1161,919,8.97,7.1,1110,8.57,3528,2288,174,3469,101.7,65.96,3366,1812,5178,65.01,34.99,1649,158,31.85,3.05,314,1885,1862,1011,5178,6.06,55.48,1651,1837,1545,5178,31.88,35.48,29.84,67.36,3,31,0,3872,72,506,5616,0.61,68.95,1.28,9.01,0.2289
202011020,13988,44,1408,759,1929,295,1430,2.2,2144,1701,1704,3506,15.33,12.16,12.18,25.06,1590,1127,11.37,8.06,1174,8.39,3514,1562,112,3594,97.77,43.46,3551,2209,5759,61.66,38.36,1971,241,34.22,4.18,369,2284,2135,916,5759,6.41,52.98,2268,1504,1865,5759,39.38,26.12,32.38,65.5,8,50,3,3972,159,956,6416,0.95,61.91,2.48,14.9,0.2095
202011021,9437,38,1465,770,1957,290,1399,2.3,1653,1470,1253,1650,17.52,15.58,13.28,17.48,939,644,9.95,6.82,580,6.15,2624,1363,96,2386,109.97,57.12,2358,1493,3847,61.29,38.81,1292,199,33.58,5.17,260,1610,1358,592,3847,6.76,50.69,1233,1123,1414,3847,32.05,29.19,36.76,61.24,10,44,0,2767,128,756,4688,1.15,59.02,2.73,16.13,0.198
202011022,21043,42,1238,676,1580,290,1300,2.2,3535,2189,2946,5108,16.8,10.4,14,24.27,2212,1582,10.51,7.52,1902,9.04,5379,3045,212,5509,97.64,55.27,5423,3159,8582,63.19,36.81,2871,291,33.45,3.39,531,3412,3044,1462,8582,6.19,52.51,3019,2692,2627,8582,35.18,31.37,30.61,66.55,15,83,0,6000,134,1065,9108,1.08,65.88,1.47,11.69,0.2342
202011023,5518,37,2203,896,2358,380,1690,3.1,1357,660,503,725,24.59,11.96,9.12,13.14,315,174,5.71,3.15,250,4.53,2596,398,23,1545,168.03,25.76,1521,224,1747,87.06,12.82,199,31,11.39,1.77,8,241,822,665,1747,0.46,85.12,641,964,124,1747,36.69,55.18,7.1,91.87,0,5,0,1927,19,408,2918,0.17,66.04,0.65,13.98,0.1725
202011024,10719,39,2217,897,2411,400,1742,2.9,2541,1255,984,1767,23.71,11.71,9.18,16.48,896,469,8.36,4.38,400,3.73,4873,809,27,3037,160.45,26.64,2994,539,3530,84.82,15.27,493,40,13.97,1.13,41,750,1692,1021,3530,1.16,76.86,1278,1766,346,3530,36.2,50.03,9.8,86.23,3,19,0,3340,38,956,5368,0.41,62.22,0.71,17.81,0.1804
202011025,14446,34,1689,811,1941,330,1469,2.7,3414,1671,2297,1973,23.63,11.57,15.9,13.66,1433,1239,9.92,8.58,882,6.11,5494,2011,103,3988,137.76,50.43,3900,1244,5147,75.77,24.17,1101,145,21.39,2.82,125,1556,2186,1223,5147,2.43,66.23,1469,2311,1266,5147,28.54,44.9,24.6,73.44,5,47,3,4676,68,782,6926,0.79,67.51,0.98,11.29,0.1954
202021026,8344,41,2040,836,2197,320,1625,2.9,1729,982,834,1299,20.72,11.77,10,15.57,566,192,6.78,2.3,327,3.92,3285,517,39,2381,137.97,21.71,2320,427,2744,84.55,15.56,384,40,13.99,1.46,15,385,1163,1149,2744,0.55,84.26,1042,1463,164,2744,37.97,53.32,5.98,91.29,0,3,0,2716,63,734,4350,0.07,62.44,1.45,16.87,0.1569
202021027,11352,50,1200,683,1676,310,1408,2.1,1609,844,1057,3315,14.17,7.43,9.31,29.2,1511,426,13.31,3.75,607,5.35,2671,1299,68,2928,91.22,44.36,2892,1850,4737,61.05,39.05,1701,147,35.91,3.1,302,2029,1574,752,4737,6.38,49.1,2223,1431,947,4737,46.93,30.21,19.99,77.14,53,10,0,2173,193,1174,4557,1.38,47.68,4.24,25.76,0.2583
202021028,9225,52,1317,666,1746,280,1473,2.2,1276,727,702,2527,13.83,7.88,7.61,27.39,1053,251,11.41,2.72,483,5.24,2246,760,63,2619,85.76,29.02,2567,1228,3799,67.57,32.32,1135,92,29.88,2.42,52,1042,1509,1142,3799,1.37,69.78,1913,1425,319,3799,50.36,37.51,8.4,87.87,17,11,3,2227,144,1005,4162,0.74,53.51,3.46,24.15,0.2126
202021029,5062,53,1115,556,1450,260,1387,2.2,736,344,420,1513,14.54,6.8,8.3,29.89,533,153,10.53,3.02,423,8.36,1172,395,61,1333,87.92,29.63,1305,730,2035,64.13,35.87,659,69,32.38,3.39,45,619,778,541,2035,2.21,64.82,997,703,250,2035,48.99,34.55,12.29,83.54,3,9,0,1240,39,311,1948,0.62,63.66,2,15.97,0.2332
202021030,10562,46,1695,771,2086,351,1737,2.4,1815,945,932,2495,17.18,8.95,8.82,23.62,1481,534,14.02,5.06,697,6.6,3300,907,78,2882,114.5,31.47,2834,1125,3960,71.57,28.41,1027,101,25.93,2.55,146,1155,1581,1015,3960,3.69,65.56,1629,1521,688,3960,41.14,38.41,17.37,79.55,43,4,0,2465,186,1341,4980,0.94,49.5,3.73,26.93,0.2071
202021031,7949,46,2113,870,2547,392,2000,2.6,1540,770,521,1732,19.37,9.69,6.55,21.79,1269,371,15.96,4.67,450,5.66,2880,783,24,2251,127.94,34.78,2224,659,2880,77.22,22.88,608,49,21.11,1.7,74,872,1198,699,2880,2.57,65.87,1201,1191,414,2880,41.7,41.35,14.37,83.06,56,4,0,1627,81,1295,3764,1.59,43.23,2.15,34.4,0.1855
202031032,4934,46,1454,681,1767,230,1300,2.5,878,490,440,1029,17.79,9.93,8.92,20.86,290,103,5.88,2.09,297,6.02,1536,398,48,1361,112.86,29.24,1325,426,1751,75.67,24.33,388,37,22.16,2.11,26,364,649,685,1751,1.48,76.19,757,748,183,1751,43.23,42.72,10.45,85.95,0,3,0,1386,67,345,2230,0.13,62.15,3,15.47,0.1582
202031033,7289,52,1027,551,1375,170,867,2.2,1092,609,590,2140,14.98,8.36,8.09,29.36,617,232,8.46,3.18,545,7.48,1810,591,55,1842,98.26,32.08,1822,1045,2869,63.51,36.42,972,76,33.88,2.65,96,787,967,939,2869,3.35,66.43,1600,705,346,2869,55.77,24.57,12.06,80.34,3,4,0,1576,233,576,2879,0.24,54.74,8.09,20.01,0.1655
203011034,7754,36,2159,865,2325,386,1907,3,1911,882,888,1114,24.65,11.37,11.45,14.37,733,299,9.45,3.86,418,5.39,3649,622,16,2141,170.43,29.05,2098,339,2439,86.02,13.9,317,23,13,0.94,22,424,1102,868,2439,0.9,80.77,755,1383,248,2439,30.96,56.7,10.17,87.66,6,6,0,2488,53,608,3891,0.31,63.94,1.36,15.63,0.1788
203011035,8111,40,1898,780,2103,308,1733,2.9,1759,863,830,1177,21.69,10.64,10.23,14.51,789,226,9.73,2.79,369,4.55,3275,575,35,2278,143.77,25.24,2204,476,2685,82.09,17.73,431,42,16.05,1.56,21,407,1086,1135,2685,0.78,82.72,981,1423,184,2685,36.54,53,6.85,89.53,11,7,0,2489,86,728,4043,0.45,61.56,2.13,18.01,0.1623
203011036,6614,43,1845,826,2162,300,1733,2.6,1230,726,660,1251,18.6,10.98,9.98,18.91,566,149,8.56,2.25,337,5.1,2243,557,26,1871,119.88,29.77,1821,514,2339,77.85,21.98,472,43,20.18,1.84,34,441,947,850,2339,1.45,76.83,958,985,309,2339,40.96,42.11,13.21,83.07,3,12,0,1923,106,742,3371,0.44,57.05,3.14,22.01,0.1626
203021037,15017,37,1510,799,2070,350,1700,2.3,2572,1806,2618,2832,17.13,12.03,17.43,18.86,2571,1685,17.12,11.22,1073,7.15,4608,1591,176,3784,121.78,42.05,3745,2455,6194,60.46,39.64,2112,338,34.1,5.46,424,2596,2292,808,6194,6.85,50.05,1953,1928,2192,6194,31.53,31.13,35.39,62.66,25,94,0,4269,161,1449,7480,1.59,57.07,2.15,19.37,0.2318
203021039,13504,40,1542,843,2211,340,1703,2.1,1746,1717,2372,2521,12.93,12.71,17.57,18.67,2432,1627,18.01,12.05,833,6.17,3153,1163,153,3298,95.6,35.26,3268,2556,5827,56.08,43.86,2166,390,37.17,6.69,544,2601,1896,716,5827,9.34,44.83,1798,1551,2340,5827,30.86,26.62,40.16,57.47,68,79,0,3467,594,1478,7121,2.06,48.69,8.34,20.76,0.2205
203021040,21200,37,1719,918,2365,335,1842,2.3,3829,2347,3578,3236,18.06,11.07,16.88,15.26,3324,2454,15.68,11.58,1118,5.27,6998,2100,151,5564,125.77,37.74,5519,3391,8907,61.96,38.07,2988,408,33.55,4.58,661,3573,3386,1197,8907,7.42,51.45,2651,2994,3073,8907,29.76,33.61,34.5,63.38,74,105,0,6331,304,2551,11470,1.56,55.2,2.65,22.24,0.1949
203021042,24034,38,2111,859,2575,365,2000,2.7,4404,3756,2782,4216,18.32,15.63,11.58,17.54,4507,2984,18.75,12.42,1002,4.17,8462,1663,111,6303,134.25,26.38,6218,2128,8342,74.54,25.51,1839,288,22.05,3.45,258,2350,3907,1751,8342,3.09,67.83,3268,3249,1665,8342,39.18,38.95,19.96,78.12,50,91,5,6884,142,2849,12375,1.18,55.63,1.15,23.02,0.1729
203021043,20817,37,1966,827,2227,370,1755,2.7,4034,2332,3167,3082,19.38,11.2,15.21,14.81,3579,2232,17.19,10.72,1116,5.36,7379,2123,121,5479,134.68,38.75,5330,1583,6908,77.16,22.92,1426,155,20.64,2.24,168,1872,2916,1882,6908,2.43,69.46,2190,3125,1428,6908,31.7,45.24,20.67,76.94,139,24,0,6054,103,1833,9936,1.64,60.93,1.04,18.45,0.1882
203021044,13272,41,1589,757,1956,375,1603,2.5,2401,1469,1630,2826,18.09,11.07,12.28,21.29,1783,883,13.43,6.65,855,6.44,4247,1514,92,3796,111.88,39.88,3732,1293,5021,74.33,25.75,1202,93,23.94,1.85,134,1614,2109,1120,5021,2.67,64.31,1880,2090,909,5021,37.44,41.63,18.1,79.07,12,50,0,4192,75,927,6464,0.96,64.85,1.16,14.34,0.236
203021045,15462,45,1161,627,1473,300,1367,2.2,2185,1761,2159,3878,14.13,11.39,13.96,25.08,2210,1239,14.29,8.01,1443,9.33,3113,2419,172,4026,77.32,60.08,3945,2468,6411,61.53,38.5,2225,240,34.71,3.74,519,2651,2035,1073,6411,8.1,48.48,2101,1842,2111,6411,32.77,28.73,32.93,61.5,21,77,0,4264,99,768,6647,1.47,64.15,1.49,11.55,0.2584
203021046,10445,40,2092,1001,2861,360,2167,2.5,2006,1298,1146,1839,19.21,12.43,10.97,17.61,1517,922,14.52,8.83,410,3.93,3734,854,44,2752,135.68,31.03,2731,1283,4015,68.02,31.96,1144,144,28.49,3.59,237,1450,1683,618,4015,5.9,57.31,1508,1270,1175,4015,37.56,31.63,29.27,69.19,27,33,0,2735,240,1362,5376,1.12,50.87,4.46,25.33,0.1721
203021047,15795,42,1386,692,1812,340,1560,2.3,2441,1713,2290,3793,15.45,10.85,14.5,24.01,4407,4248,27.9,26.89,1458,9.23,4201,2033,161,4223,99.48,48.14,4150,2174,6323,65.63,34.38,1963,213,31.05,3.37,431,2458,2317,1017,6323,6.82,52.73,2497,1752,1878,6323,39.49,27.71,29.7,67.2,47,72,0,4286,111,1197,7170,1.66,59.78,1.55,16.69,0.2453
203021485,10300,31,1988,918,2216,420,1755,2.6,2154,1282,2448,1387,20.91,12.45,23.77,13.47,1894,1428,18.39,13.86,657,6.38,3911,951,80,2683,145.77,35.45,2641,1064,3708,71.22,28.69,824,244,22.22,6.58,98,1200,1745,621,3708,2.64,63.81,565,1861,1036,3708,15.24,50.19,27.94,65.43,36,30,0,3571,7,945,5648,1.17,63.23,0.12,16.73,0.2113
203021486,18325,36,1230,574,1430,280,1300,2.6,3370,2842,2721,2726,18.39,15.51,14.85,14.88,4586,4143,25.03,22.61,1509,8.23,4602,3572,249,4666,98.63,76.55,4509,2007,6516,69.2,30.8,1756,251,26.95,3.85,526,2450,2180,1237,6516,8.07,52.44,1927,2017,2352,6516,29.57,30.95,36.1,60.53,34,108,0,4831,121,634,7257,1.96,66.57,1.67,8.74,0.2276
203021487,24763,36,1779,784,2128,390,1733,2.6,4507,3409,3873,4386,18.2,13.77,15.64,17.71,4477,2961,18.08,11.96,1790,7.23,8370,2550,204,6605,126.72,38.61,6498,2544,9042,71.86,28.14,2133,411,23.59,4.55,336,2956,3835,1822,9042,3.72,62.56,2798,3637,2261,9042,30.94,40.22,25.01,71.17,70,109,0,7763,100,2130,12627,1.42,61.48,0.79,16.87,0.2192
203021488,9051,38,926,499,1228,254,1200,2.1,1431,1146,1550,1657,15.81,12.66,17.13,18.31,2294,1957,25.35,21.62,1096,12.11,1548,2002,169,2104,73.57,95.15,2049,1693,3744,54.73,45.22,1486,210,39.69,5.61,593,1660,956,433,3744,15.84,37.1,867,699,2009,3744,23.16,18.67,53.66,41.83,32,63,0,2014,40,254,3106,3.06,64.84,1.29,8.18,0.2743
203031048,16797,45,1424,707,1784,380,1650,2.4,2932,1649,1763,4240,17.46,9.82,10.5,25.24,2550,800,15.18,4.76,1139,6.78,5015,1969,123,4934,101.64,39.91,4871,1780,6656,73.18,26.74,1640,140,24.64,2.1,153,2302,2759,1364,6656,2.3,61.94,2684,2428,1336,6656,40.32,36.48,20.07,76.8,16,36,3,4728,88,1228,7564,0.73,62.51,1.16,16.23,0.2669
203031049,6234,55,1684,881,2127,390,2167,2.2,774,467,538,1987,12.42,7.49,8.63,31.87,735,277,11.79,4.44,254,4.07,1374,371,29,1651,83.22,22.47,1634,792,2427,67.33,32.63,723,70,29.79,2.88,66,875,1026,425,2427,2.72,59.79,1289,610,407,2427,53.11,25.13,16.77,78.24,4,0,4,1293,136,874,2879,0.28,44.91,4.72,30.36,0.2316
203031051,9536,59,1139,605,1429,340,1667,2.1,1003,594,627,3698,10.52,6.23,6.58,38.78,1569,653,16.45,6.85,693,7.27,1659,780,90,2799,59.27,27.87,2760,1373,4135,66.75,33.2,1282,93,31,2.25,117,1581,1670,700,4135,2.83,57.32,2174,935,862,4135,52.58,22.61,20.85,75.19,6,17,4,1870,66,810,3485,0.77,53.66,1.89,23.24,0.2985
203031052,5519,61,1521,818,1965,400,2000,2.1,640,360,281,2363,11.6,6.52,5.09,42.82,625,193,11.32,3.5,358,6.49,1176,324,15,1600,73.5,20.25,1579,732,2313,68.27,31.65,712,23,30.78,0.99,64,889,984,349,2313,2.77,57.63,1351,513,311,2313,58.41,22.18,13.45,80.59,4,4,0,987,57,657,2169,0.37,45.5,2.63,30.29,0.263
203031053,24607,40,2281,1001,2627,500,2167,2.7,5387,2424,2438,4185,21.89,9.85,9.91,17.01,3117,1124,12.67,4.57,809,3.29,10185,1673,104,6601,154.29,25.34,6511,1908,8424,77.29,22.65,1615,290,19.17,3.44,132,2290,4118,1821,8424,1.57,70.5,2976,3489,1674,8424,35.33,41.42,19.87,76.75,26,24,4,6330,253,3591,12382,0.44,51.12,2.04,29,0.2192
203031489,11333,35,2201,1004,2399,420,1907,2.7,2645,1232,1671,1672,23.34,10.87,14.74,14.75,1654,856,14.59,7.55,402,3.55,4809,1077,84,3109,154.68,34.64,3075,832,3906,78.73,21.3,684,146,17.51,3.74,59,1069,1985,754,3906,1.51,70.12,1150,1640,1013,3906,29.44,41.99,25.93,71.43,22,21,0,3254,85,1394,5828,0.74,55.83,1.46,23.92,0.1908
203031490,19394,44,1882,850,2320,420,2000,2.5,3819,1817,1685,4392,19.69,9.37,8.69,22.65,2225,665,11.47,3.43,958,4.94,6886,1644,69,5381,127.97,30.55,5321,1734,7058,75.39,24.57,1583,156,22.43,2.21,149,2134,3233,1458,7058,2.11,66.46,2940,2646,1251,7058,41.65,37.49,17.72,79.14,16,27,0,5010,181,2279,9277,0.46,54,1.95,24.57,0.2232
204011054,6828,54,1135,643,1528,250,1300,2.1,886,535,553,2153,12.98,7.84,8.1,31.53,847,234,12.4,3.43,488,7.15,1472,596,37,1869,78.76,31.89,1840,1095,2934,62.71,37.32,1018,73,34.7,2.49,96,991,1084,711,2934,3.27,61.18,1504,797,518,2934,51.26,27.16,17.66,78.43,0,10,0,1648,199,503,2957,0.34,55.73,6.73,17.01,0.2203
204011055,6922,55,1133,621,1479,250,1170,2.1,941,546,526,2301,13.59,7.89,7.6,33.24,630,213,9.1,3.08,544,7.86,1449,713,65,1867,77.61,38.19,1843,1024,2871,64.19,35.67,966,65,33.65,2.26,115,881,1074,742,2871,4.01,63.25,1468,767,484,2871,51.13,26.72,16.86,77.85,0,0,0,1589,153,598,2888,0,55.02,5.3,20.71,0.2207
204011056,15563,40,1574,737,1949,330,1603,2.5,2914,1836,1914,2978,18.72,11.8,12.3,19.14,1749,950,11.24,6.1,1095,7.04,5005,1890,112,4243,117.96,44.54,4129,1601,5726,72.11,27.96,1489,111,26,1.94,184,1772,2075,1610,5726,3.21,64.36,1878,2574,1034,5726,32.8,44.95,18.06,77.75,51,3,0,4604,112,1117,7214,0.75,63.82,1.55,15.48,0.2097
204011057,10517,48,1331,722,1708,320,1500,2.3,1768,965,995,2665,16.81,9.18,9.46,25.34,1196,451,11.37,4.29,536,5.1,2671,750,36,2677,99.78,28.02,2641,1240,3882,68.03,31.94,1154,79,29.73,2.04,116,1150,1525,1034,3882,2.99,65.92,1818,1225,632,3882,46.83,31.56,16.28,78.39,0,16,0,2679,406,750,4785,0.33,55.99,8.48,15.67,0.2404
204011058,4537,51,1293,715,1755,285,1500,2.2,674,381,389,1289,14.86,8.4,8.57,28.41,497,212,10.95,4.67,267,5.88,1088,421,25,1258,86.49,33.47,1232,644,1875,65.71,34.35,596,43,31.79,2.29,60,599,656,511,1875,3.2,62.24,927,519,338,1875,49.44,27.68,18.03,77.12,7,4,0,1258,110,312,2047,0.54,61.46,5.37,15.24,0.2204
204011059,6569,45,1165,633,1483,250,1300,2.2,990,785,791,1579,15.07,11.95,12.04,24.04,741,432,11.28,6.58,603,9.18,1317,1114,69,1699,77.52,65.57,1659,1011,2668,62.18,37.89,910,98,34.11,3.67,229,1013,884,486,2668,8.58,51.35,983,723,865,2668,36.84,27.1,32.42,63.94,16,3,0,1715,138,232,2687,0.71,63.83,5.14,8.63,0.2146
204011060,4645,39,1900,908,2126,265,1733,2.7,829,678,559,751,17.85,14.6,12.03,16.17,473,204,10.18,4.39,230,4.95,1562,318,26,1226,127.41,25.94,1201,295,1492,80.5,19.77,273,23,18.3,1.54,19,269,604,578,1492,1.27,79.22,542,559,332,1492,36.33,37.47,22.25,73.79,0,3,0,1371,207,450,2465,0.12,55.62,8.4,18.26,0.1395
204011061,238,43,900,540,1375,260,1100,2.1,53,17,19,27,22.27,7.14,7.98,11.34,17,3,7.14,1.26,14,5.88,52,34,5,51,101.96,66.67,56,37,92,60.87,40.22,34,6,36.96,6.52,0,38,32,16,92,0,52.17,33,51,3,92,35.87,55.43,3.26,91.3,0,0,0,49,0,11,83,0,59.04,0,13.25,0.2889
