poa_code_2021,total_population,median_age,median_household_income_weekly,median_personal_income_weekly,median_family_income_weekly,median_rent_weekly,median_mortgage_monthly,average_household_size,age_0_14_count,age_15_24_count,age_25_34_count,age_65_plus_count,age_0_14_pct,age_15_24_pct,age_25_34_pct,age_65_plus_pct,born_overseas_count,language_other_than_english_count,born_overseas_pct,language_other_than_english_pct,need_for_assistance_count,need_for_assistance_pct,couple_family_with_children_count,one_parent_family_count,other_family_count,total_families,couple_family_with_children_pct,one_parent_family_pct,family_households_count,non_family_households_count,total_households,family_households_pct,non_family_households_pct,lone_person_households_count,group_households_count,lone_person_households_pct,group_households_pct,no_car_households_count,one_car_households_count,two_car_households_count,three_plus_car_households_count,car_households_total,no_car_households_pct,two_plus_car_households_pct,owned_outright_count,owned_with_mortgage_count,rented_count,tenure_total,owned_outright_pct,owned_with_mortgage_pct,renters_pct,owner_occupied_pct,train_to_work_count,bus_to_work_count,tram_to_work_count,car_driver_to_work_count,walk_to_work_count,worked_from_home_count,travel_to_work_total,public_transport_to_work_pct,car_to_work_pct,walk_to_work_pct,worked_from_home_pct,rent_to_income_ratio
POA3646,601,49,1385,675,1583,200,1135,2.4,106,55,41,139,17.64,9.15,6.82,23.13,38,9,6.32,1.5,40,6.66,141,83,5,174,81.03,47.7,173,54,230,75.22,23.48,50,4,21.74,1.74,0,47,89,92,230,0,78.7,106,81,25,230,46.09,35.22,10.87,81.3,0,0,0,152,8,72,288,0,52.78,2.78,25,0.1444
POA3647,51,20,3374,381,3374,185,0,3.3,0,32,7,0,0,62.75,13.73,0,24,23,47.06,45.1,0,0,7,0,0,7,100,0,5,0,5,100,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,5,0,0,100,0,0,0,0,11,5,0,24,0,45.83,20.83,0,0.0548
POA3649,478,45,1261,657,1462,185,950,2.5,84,52,57,101,17.57,10.88,11.92,21.13,70,38,14.64,7.95,24,5.02,134,38,3,123,108.94,30.89,119,53,171,69.59,30.99,45,4,26.32,2.34,0,43,58,55,171,0,66.08,69,59,24,171,40.35,34.5,14.04,74.85,0,0,0,132,20,41,222,0,59.46,9.01,18.47,0.1467
POA3658,6251,41,1578,721,1923,310,1517,2.5,1157,693,800,1065,18.51,11.09,12.8,17.04,517,234,8.27,3.74,411,6.57,1919,796,51,1702,112.75,46.77,1649,669,2317,71.17,28.87,621,45,26.8,1.94,80,627,841,728,2317,3.45,67.72,802,1088,351,2317,34.61,46.96,15.15,81.57,22,0,0,1895,45,405,2915,0.75,65.01,1.54,13.89,0.1965
POA3659,748,50,1775,808,2008,263,1733,2.5,108,83,60,173,14.44,11.1,8.02,23.13,70,26,9.36,3.48,36,4.81,178,94,4,228,78.07,41.23,224,64,289,77.51,22.15,61,7,21.11,2.42,9,57,97,126,289,3.11,77.16,133,110,32,289,46.02,38.06,11.07,84.08,0,0,0,243,8,78,381,0,63.78,2.1,20.47,0.1482
POA3660,7842,46,1214,649,1546,250,1300,2.3,1151,925,879,1891,14.68,11.8,11.21,24.11,880,483,11.22,6.16,673,8.58,1623,1209,76,2063,78.67,58.6,2014,1120,3137,64.2,35.7,1013,109,32.29,3.47,227,1102,1064,685,3137,7.24,55.75,1219,898,901,3137,38.86,28.63,28.72,67.48,16,8,0,2070,160,391,3328,0.72,62.2,4.81,11.75,0.2059
POA3662,1108,24,2510,1300,2602,265,1714,3.2,271,285,267,0,24.46,25.72,24.1,0,127,53,11.46,4.78,35,3.16,539,17,0,214,251.87,7.94,212,15,233,90.99,6.44,15,0,6.44,0,5,60,143,27,233,2.15,72.96,0,5,229,233,0,2.15,98.28,2.15,0,0,0,353,164,64,687,0,51.38,23.87,9.32,0.1056
POA3663,183,51,2042,900,2150,274,1515,2.4,19,15,15,48,10.38,8.2,8.2,26.23,14,8,7.65,4.37,13,7.1,29,15,0,56,51.79,26.79,53,9,63,84.13,14.29,6,0,9.52,0,0,13,14,31,63,0,71.43,30,19,12,63,47.62,30.16,19.05,77.78,0,0,0,56,4,23,93,0,60.22,4.3,24.73,0.1342
POA3664,1139,49,1418,757,1757,300,1500,2.3,186,102,87,294,16.33,8.96,7.64,25.81,132,42,11.59,3.69,56,4.92,316,123,4,333,94.89,36.94,328,143,471,69.64,30.36,134,9,28.45,1.91,4,138,181,135,471,0.85,67.09,221,161,75,471,46.92,34.18,15.92,81.1,0,0,0,342,30,101,563,0,60.75,5.33,17.94,0.2116
POA3665,397,51,1261,674,1718,265,1000,2.4,64,34,21,113,16.12,8.56,5.29,28.46,32,0,8.06,0,27,6.8,88,39,4,109,80.73,35.78,108,44,154,70.13,28.57,41,3,26.62,1.95,0,39,50,60,154,0,71.43,94,41,7,154,61.04,26.62,4.55,87.66,0,0,0,106,9,48,190,0,55.79,4.74,25.26,0.2102
POA3666,5142,54,1153,637,1505,250,1200,2.1,699,424,418,1710,13.59,8.25,8.13,33.26,459,153,8.93,2.98,383,7.45,1084,538,40,1391,77.93,38.68,1376,761,2140,64.3,35.56,724,44,33.83,2.06,102,667,814,528,2140,4.77,62.71,1072,561,400,2140,50.09,26.21,18.69,76.31,0,0,0,1199,135,438,2172,0,55.2,6.22,20.17,0.2168
POA3669,1475,57,1059,567,1409,250,1300,2.1,196,88,90,519,13.29,5.97,6.1,35.19,143,58,9.69,3.93,134,9.08,294,128,22,384,76.56,33.33,384,232,609,63.05,38.1,212,18,34.81,2.96,16,177,227,176,609,2.63,66.17,332,159,79,609,54.52,26.11,12.97,80.62,0,0,0,301,20,155,586,0,51.37,3.41,26.45,0.2361
POA3670,596,52,1312,669,1586,260,1300,2.3,81,51,52,141,13.59,8.56,8.72,23.66,36,10,6.04,1.68,36,6.04,137,51,16,182,75.27,28.02,180,68,248,72.58,27.42,61,3,24.6,1.21,0,51,91,109,248,0,80.65,113,97,27,248,45.56,39.11,10.89,84.68,0,0,0,178,7,58,297,0,59.93,2.36,19.53,0.1982
POA3672,10822,51,1142,645,1521,250,1253,2.1,1512,1043,1114,3345,13.97,9.64,10.29,30.91,1058,459,9.78,4.24,954,8.82,2133,1335,75,2861,74.55,46.66,2804,1795,4602,60.93,39,1657,143,36.01,3.11,299,1725,1589,857,4602,6.5,53.15,1953,1241,1190,4602,42.44,26.97,25.86,69.4,0,12,0,2898,167,468,4437,0.27,65.31,3.76,10.55,0.2189
POA3673,1818,52,1351,685,1599,200,1500,2.4,250,154,134,467,13.75,8.47,7.37,25.69,134,30,7.37,1.65,82,4.51,462,110,13,546,84.62,20.15,531,174,709,74.89,24.54,169,10,23.84,1.41,5,124,278,286,709,0.71,79.55,347,250,58,709,48.94,35.26,8.18,84.2,0,0,0,500,29,214,918,0,54.47,3.16,23.31,0.148
POA3675,1936,48,1505,753,1746,250,1408,2.5,339,174,138,437,17.51,8.99,7.13,22.57,138,50,7.13,2.58,105,5.42,601,140,13,571,105.25,24.52,556,157,719,77.33,21.84,149,7,20.72,0.97,6,142,301,260,719,0.83,78.03,334,304,58,719,46.45,42.28,8.07,88.73,0,3,0,609,35,192,1004,0.3,60.66,3.49,19.12,0.1661
POA3677,19214,44,1218,700,1694,260,1300,2.2,3315,2084,2233,4764,17.25,10.85,11.62,24.79,1877,1167,9.77,6.07,1709,8.89,5107,2639,127,4994,102.26,52.84,4926,2989,7914,62.24,37.77,2787,207,35.22,2.62,548,3082,2846,1170,7914,6.92,50.75,2910,2367,2256,7914,36.77,29.91,28.51,66.68,0,14,0,5647,327,689,8563,0.16,65.95,3.82,8.05,0.2135
POA3678,6568,48,1658,803,2001,250,1600,2.6,1195,628,457,1485,18.19,9.56,6.96,22.61,514,240,7.83,3.65,284,4.32,2181,364,31,1878,116.13,19.38,1844,543,2394,77.03,22.68,499,43,20.84,1.8,31,378,1034,920,2394,1.29,81.62,1242,853,197,2394,51.88,35.63,8.23,87.51,0,11,0,2052,107,612,3419,0.32,60.02,3.13,17.9,0.1508
POA3682,645,45,1509,760,1762,230,1300,2.6,137,57,56,112,21.24,8.84,8.68,17.36,33,4,5.12,0.62,22,3.41,238,38,4,177,134.46,21.47,175,52,229,76.42,22.71,50,6,21.83,2.62,4,36,80,105,229,1.75,80.79,101,102,21,229,44.1,44.54,9.17,88.65,0,4,0,195,10,71,349,1.15,55.87,2.87,20.34,0.1524
POA3683,1748,50,1338,693,1737,260,1300,2.2,255,170,137,439,14.59,9.73,7.84,25.11,172,29,9.84,1.66,112,6.41,457,140,17,489,93.46,28.63,482,247,726,66.39,34.02,228,20,31.4,2.75,18,205,273,214,726,2.48,67.08,320,301,86,726,44.08,41.46,11.85,85.54,0,0,0,526,30,109,816,0,64.46,3.68,13.36,0.1943
POA3685,2935,49,1351,744,1859,250,1300,2.3,477,266,284,790,16.25,9.06,9.68,26.92,198,53,6.75,1.81,220,7.5,775,322,29,824,94.05,39.08,813,369,1186,68.55,31.11,354,20,29.85,1.69,36,364,424,333,1186,3.04,63.83,513,399,221,1186,43.25,33.64,18.63,76.9,0,0,0,901,57,177,1374,0,65.57,4.15,12.88,0.185
POA3687,1061,49,1280,696,1648,230,1473,2.3,175,99,94,288,16.49,9.33,8.86,27.14,73,17,6.88,1.6,78,7.35,299,93,11,309,96.76,30.1,307,125,431,71.23,29,117,8,27.15,1.86,14,121,164,111,431,3.25,63.81,188,155,67,431,43.62,35.96,15.55,79.58,0,0,0,338,6,33,473,0,71.46,1.27,6.98,0.1797
POA3688,1334,42,1765,834,2105,280,1517,2.6,263,135,156,202,19.72,10.12,11.69,15.14,77,18,5.77,1.35,64,4.8,466,58,3,369,126.29,15.72,364,114,473,76.96,24.1,96,11,20.3,2.33,5,64,203,196,473,1.06,84.36,177,238,40,473,37.42,50.32,8.46,87.74,0,0,0,477,21,97,719,0,66.34,2.92,13.49,0.1586
