year,suburb_key,postcode,suburb_name,lga_key,lga_name,total_offences,person_offences,property_offences,disorder_offences,other_offences,total_offence_percentile,person_crime_percentile,property_crime_percentile,disorder_crime_percentile,crime_context_score,crime_context_label,crime_context_summary,crime_context_score_raw
2025,COWWARR,3857,Cowwarr,LATROBE; WELLINGTON,Latrobe; Wellington,35,5,15,15,0,0.661,0.6093,0.6446,0.7007,40.8,Moderate crime context,"This suburb shows moderate crime context compared with other suburbs in the latest crime dataset. Property-related offences are the largest recorded component; use this as context, not as a judgement of the suburb.",36.2
2025,CRAIGIE,3465,Craigie,CENTRAL GOLDFIELDS,Central Goldfields,1,0,0,1,0,0.0546,0.1455,0.0351,0.3474,95.4,Low crime context,"This suburb shows low crime context compared with other suburbs in the latest crime dataset. Public/drug/disorder offences are the largest recorded component; use this as context, not as a judgement of the suburb.",84.7
2025,CRAIGIEBURN,3064,Craigieburn,HUME,Hume,4303,930,2364,1005,4,0.9925,0.9975,0.9916,0.9883,0.7,Higher crime context,"This suburb shows higher crime context compared with other suburbs in the latest crime dataset. Property-related offences are the largest recorded component; use this as context, not as a judgement of the suburb.",0.6
2025,CRANBOURNE,3977,Cranbourne,CASEY,Casey,4563,879,2316,1363,5,0.9941,0.9971,0.9908,0.9933,0.7,Higher crime context,"This suburb shows higher crime context compared with other suburbs in the latest crime dataset. Property-related offences are the largest recorded component; use this as context, not as a judgement of the suburb.",0.6
2025,CRANBOURNE EAST,3977,Cranbourne East,CASEY,Casey,1486,411,729,345,1,0.9503,0.9791,0.9398,0.9482,4.4,Higher crime context,"This suburb shows higher crime context compared with other suburbs in the latest crime dataset. Property-related offences are the largest recorded component; use this as context, not as a judgement of the suburb.",3.9
2025,CRANBOURNE NORTH,3977,Cranbourne North,CASEY,Casey,1719,356,959,400,4,0.9615,0.9758,0.9561,0.9555,3.8,Higher crime context,"This suburb shows higher crime context compared with other suburbs in the latest crime dataset. Property-related offences are the largest recorded component; use this as context, not as a judgement of the suburb.",3.4
2025,CRANBOURNE SOUTH,3977,Cranbourne South,CASEY,Casey,224,52,120,52,0,0.811,0.8413,0.8081,0.8056,19.8,Higher crime context,"This suburb shows higher crime context compared with other suburbs in the latest crime dataset. Property-related offences are the largest recorded component; use this as context, not as a judgement of the suburb.",17.6
2025,CRANBOURNE WEST,3977,Cranbourne West,CASEY,Casey,1503,315,878,309,1,0.9515,0.9705,0.9494,0.9427,4.6,Higher crime context,"This suburb shows higher crime context compared with other suburbs in the latest crime dataset. Property-related offences are the largest recorded component; use this as context, not as a judgement of the suburb.",4.1
2025,CREEK JUNCTION,3669,Creek Junction,BENALLA; STRATHBOGIE,Benalla; Strathbogie,2,0,2,0,0,0.1467,0.1455,0.2661,0.1417,92.2,Low crime context,"This suburb shows low crime context compared with other suburbs in the latest crime dataset. Property-related offences are the largest recorded component; use this as context, not as a judgement of the suburb.",81.9
2025,CREEK VIEW,3551,Creek View,CAMPASPE,Campaspe,1,1,0,0,0,0.0546,0.3566,0.0351,0.1417,88.2,Low crime context,"This suburb shows low crime context compared with other suburbs in the latest crime dataset. Personal-safety offences are the largest recorded component; use this as context, not as a judgement of the suburb.",78.3
2025,CREIGHTONS CREEK,3666,Creightons Creek,STRATHBOGIE,Strathbogie,7,0,6,1,0,0.4009,0.1455,0.5084,0.3474,79.4,Low crime context,"This suburb shows low crime context compared with other suburbs in the latest crime dataset. Property-related offences are the largest recorded component; use this as context, not as a judgement of the suburb.",70.5
2025,CREMORNE,3121,Cremorne,YARRA,Yarra,481,44,370,66,1,0.8702,0.8244,0.8901,0.8278,17.5,Higher crime context,"This suburb shows higher crime context compared with other suburbs in the latest crime dataset. Property-related offences are the largest recorded component; use this as context, not as a judgement of the suburb.",15.5
2025,CRESSY,3322,Cressy,COLAC-OTWAY; CORANGAMITE; GOLDEN PLAINS,Colac-Otway; Corangamite; Golden Plains,7,0,6,1,0,0.4009,0.1455,0.5084,0.3474,79.4,Low crime context,"This suburb shows low crime context compared with other suburbs in the latest crime dataset. Property-related offences are the largest recorded component; use this as context, not as a judgement of the suburb.",70.5
2025,CRESWICK,3363,Creswick,HEPBURN,Hepburn,290,36,226,28,0,0.8319,0.8064,0.8524,0.7523,21.5,Higher crime context,"This suburb shows higher crime context compared with other suburbs in the latest crime dataset. Property-related offences are the largest recorded component; use this as context, not as a judgement of the suburb.",19.1
2025,CRESWICK NORTH,3363,Creswick North,HEPBURN,Hepburn,1,0,1,0,0,0.0546,0.1455,0.1419,0.1417,96.4,Low crime context,"This suburb shows low crime context compared with other suburbs in the latest crime dataset. Property-related offences are the largest recorded component; use this as context, not as a judgement of the suburb.",85.6
2025,CRIB POINT,3919,Crib Point,MORNINGTON PENINSULA,Mornington Peninsula,225,54,89,82,0,0.8117,0.8434,0.7857,0.8459,19.5,Higher crime context,"This suburb shows higher crime context compared with other suburbs in the latest crime dataset. Property-related offences are the largest recorded component; use this as context, not as a judgement of the suburb.",17.3
2025,CROOKED RIVER,3862,Crooked River,WELLINGTON,Wellington,4,2,2,0,0,0.2791,0.4643,0.2661,0.1417,74.3,Low crime context,"This suburb shows low crime context compared with other suburbs in the latest crime dataset. Personal-safety offences are the largest recorded component; use this as context, not as a judgement of the suburb.",66.0
2025,CROSS ROADS,3373,Cross Roads,PYRENEES,Pyrenees,1,0,1,0,0,0.0546,0.1455,0.1419,0.1417,96.4,Low crime context,"This suburb shows low crime context compared with other suburbs in the latest crime dataset. Property-related offences are the largest recorded component; use this as context, not as a judgement of the suburb.",85.6
2025,CROSSLEY,3283,Crossley,MOYNE,Moyne,8,2,4,2,0,0.427,0.4643,0.4181,0.4423,62.4,Moderate crime context,"This suburb shows moderate crime context compared with other suburbs in the latest crime dataset. Property-related offences are the largest recorded component; use this as context, not as a judgement of the suburb.",55.4
2025,CROSSOVER,3821,Crossover,BAW BAW,Baw Baw,7,4,2,1,0,0.4009,0.5759,0.2661,0.3474,63.4,Moderate crime context,"This suburb shows moderate crime context compared with other suburbs in the latest crime dataset. Personal-safety offences are the largest recorded component; use this as context, not as a judgement of the suburb.",56.3
2025,CROWLANDS,3377,Crowlands,ARARAT; PYRENEES,Ararat; Pyrenees,8,6,1,0,1,0.427,0.6352,0.1419,0.1417,68.8,Low crime context,"This suburb shows low crime context compared with other suburbs in the latest crime dataset. Personal-safety offences are the largest recorded component; use this as context, not as a judgement of the suburb.",61.1
2025,CROYDON,3136,Croydon,MAROONDAH,Maroondah,2190,412,1111,664,3,0.9707,0.9795,0.9632,0.9772,2.9,Higher crime context,"This suburb shows higher crime context compared with other suburbs in the latest crime dataset. Property-related offences are the largest recorded component; use this as context, not as a judgement of the suburb.",2.6
2025,CROYDON HILLS,3136,Croydon Hills,MAROONDAH,Maroondah,81,23,48,8,2,0.7356,0.7686,0.7479,0.6288,30.0,Higher crime context,"This suburb shows higher crime context compared with other suburbs in the latest crime dataset. Property-related offences are the largest recorded component; use this as context, not as a judgement of the suburb.",26.6
2025,CROYDON NORTH,3136,Croydon North,MAROONDAH,Maroondah,267,75,95,97,0,0.8227,0.8704,0.7908,0.8606,17.5,Higher crime context,"This suburb shows higher crime context compared with other suburbs in the latest crime dataset. Public/drug/disorder offences are the largest recorded component; use this as context, not as a judgement of the suburb.",15.5
2025,CROYDON SOUTH,3136,Croydon South,MAROONDAH,Maroondah,223,53,110,60,0,0.8104,0.8422,0.8031,0.8217,19.6,Higher crime context,"This suburb shows higher crime context compared with other suburbs in the latest crime dataset. Property-related offences are the largest recorded component; use this as context, not as a judgement of the suburb.",17.4
2025,CRYMELON,3393,Crymelon,YARRIAMBIACK,Yarriambiack,1,0,1,0,0,0.0546,0.1455,0.1419,0.1417,96.4,Low crime context,"This suburb shows low crime context compared with other suburbs in the latest crime dataset. Property-related offences are the largest recorded component; use this as context, not as a judgement of the suburb.",85.6
2025,CUDGEE,3265,Cudgee,MOYNE,Moyne,4,2,0,2,0,0.2791,0.4643,0.0351,0.4423,75.3,Low crime context,"This suburb shows low crime context compared with other suburbs in the latest crime dataset. Personal-safety offences are the largest recorded component; use this as context, not as a judgement of the suburb.",66.9
2025,CUDGEWA,3705,Cudgewa,TOWONG,Towong,14,3,5,6,0,0.5297,0.5314,0.4695,0.5926,53.5,Moderate crime context,"This suburb shows moderate crime context compared with other suburbs in the latest crime dataset. Public/drug/disorder offences are the largest recorded component; use this as context, not as a judgement of the suburb.",47.5
2025,CULGOA,3530,Culgoa,BULOKE,Buloke,5,0,5,0,0,0.3319,0.1455,0.4695,0.1417,85.4,Low crime context,"This suburb shows low crime context compared with other suburbs in the latest crime dataset. Property-related offences are the largest recorded component; use this as context, not as a judgement of the suburb.",75.8
2025,CULLEN,3568,Cullen,GANNAWARRA,Gannawarra,26,0,0,26,0,0.6217,0.1455,0.0351,0.7471,86.4,Low crime context,"This suburb shows low crime context compared with other suburbs in the latest crime dataset. Public/drug/disorder offences are the largest recorded component; use this as context, not as a judgement of the suburb.",76.7
2025,CULLULLERAINE,3496,Cullulleraine,MILDURA,Mildura,3,0,2,1,0,0.2182,0.1455,0.2661,0.3474,87.6,Low crime context,"This suburb shows low crime context compared with other suburbs in the latest crime dataset. Property-related offences are the largest recorded component; use this as context, not as a judgement of the suburb.",77.8
2025,CURLEWIS,3222,Curlewis,GREATER GEELONG,Greater Geelong,210,27,111,72,0,0.8046,0.7809,0.8043,0.8336,22.7,Higher crime context,"This suburb shows higher crime context compared with other suburbs in the latest crime dataset. Property-related offences are the largest recorded component; use this as context, not as a judgement of the suburb.",20.2
2025,CURYO,3483,Curyo,BULOKE,Buloke,1,0,1,0,0,0.0546,0.1455,0.1419,0.1417,96.4,Low crime context,"This suburb shows low crime context compared with other suburbs in the latest crime dataset. Property-related offences are the largest recorded component; use this as context, not as a judgement of the suburb.",85.6
2025,DADSWELLS BRIDGE,3385,Dadswells Bridge,HORSHAM; NORTHERN GRAMPIANS,Horsham; Northern Grampians,6,3,2,1,0,0.3729,0.5314,0.2661,0.3474,65.9,Moderate crime context,"This suburb shows moderate crime context compared with other suburbs in the latest crime dataset. Personal-safety offences are the largest recorded component; use this as context, not as a judgement of the suburb.",58.5
2025,DAISY HILL,3465,Daisy Hill,CENTRAL GOLDFIELDS,Central Goldfields,11,1,5,5,0,0.4898,0.3566,0.4695,0.5681,63.9,Moderate crime context,"This suburb shows moderate crime context compared with other suburbs in the latest crime dataset. Property-related offences are the largest recorded component; use this as context, not as a judgement of the suburb.",56.7
2025,DALES CREEK,3341,Dales Creek,MOORABOOL,Moorabool,25,13,4,8,0,0.6154,0.7268,0.4181,0.6288,43.4,Moderate crime context,"This suburb shows moderate crime context compared with other suburbs in the latest crime dataset. Personal-safety offences are the largest recorded component; use this as context, not as a judgement of the suburb.",38.5
2025,DALLAS,3047,Dallas,HUME,Hume,525,119,267,138,1,0.8773,0.9095,0.8664,0.8894,12.0,Higher crime context,"This suburb shows higher crime context compared with other suburbs in the latest crime dataset. Property-related offences are the largest recorded component; use this as context, not as a judgement of the suburb.",10.7
